FeatureType,AssetID,source_layer,public_length_m,SurfaceMaterial,A2_400m_Score,A2_250m_Score,A2_100m_Score,A3_400m_Score,A3_250m_Score,A3_100m_Score,A4_400m_Score,A4_250m_Score,A4_100m_Score,B0_400m_Score,B0_250m_Score,B0_100m_Score,B1_400m_Score,B1_250m_Score,B1_100m_Score,B2_400m_Score,B2_250m_Score,B2_100m_Score,B3_400m_Score,B3_250m_Score,B3_100m_Score,C2_400m_Score,C2_250m_Score,C2_100m_Score,C3_0m_Score,C4_0m_Score,C5_0m_Score,C6_0m_Score,D0_400m_Score,D0_250m_Score,D0_100m_Score,D1_400m_Score,D1_250m_Score,D1_100m_Score,D2_400m_Score,D2_250m_Score,D2_100m_Score,D3_400m_Score,D3_250m_Score,D3_100m_Score,D4_400m_Score,D4_250m_Score,D4_100m_Score,E6_0m_Score,F1_400m_Score,F1_250m_Score,F1_100m_Score,F9_400m_Score,F9_250m_Score,F9_100m_Score,G0_400m_Score,G0_250m_Score,G0_100m_Score,G1_0m_Score,G2_0m_Score,G3_0m_Score,G4_0m_Score,G5_0m_Score,A1_400m_Score,A1_250m_Score,A1_100m_Score,E0_400m_Score,E0_250m_Score,E0_100m_Score,E1_400m_Score,E1_250m_Score,E1_100m_Score,E2_400m_Score,E2_250m_Score,E2_100m_Score,E3_400m_Score,E3_250m_Score,E3_100m_Score,C0_400m_Score,C0_250m_Score,C0_100m_Score,F0_400m_Score,F0_250m_Score,F0_100m_Score,F8_400m_Score,F8_250m_Score,F8_100m_Score,F2_0m_Score,F3_0m_Score,F4_0m_Score,F6_0m_Score,F7_0m_Score,A0_400m_Score,A0_250m_Score,A0_100m_Score,A5_400m_Score,A5_250m_Score,A5_100m_Score,C1_400m_Score,C1_250m_Score,C1_100m_Score,E4_0m_Score,E5_0m_Score,MI_Value_Public_Rebuild,MI_Score_Public_Rebuild,MI_Score_Public_Normalized,ConditionScore,AssetLength,DistressExtentRatio,WeightedDistressExtentRatio,U_Gap_L3,U_Grade_L3,U_Trip_L3,D_Crack_L1,D_Crack_L2,D_Crossfall_L1,D_Heave_L1,D_Heave_L2,D_Patch_L1,D_Patch_L2,D_Ponding_L1,D_Ponding_L2,D_Rough_L1,D_Rough_L2,D_Trip_L1,D_Trip_L2,D_Utility_L1,D_Utility_L2,T_Crossfall_L1,T_Culvert_L1,T_Obstruct_L1,T_Pond_L2,T_Rocks_L1,T_Roots_L1,T_Roots_L2,T_Rut_L1,T_Rut_L2,T_Veg_L1,T_Mud_L1,T_Pond_L1,T_Rocks_L2,T_Steps_L1,T_Structure_L1,Risk_Product_Public_MI_x_Condition
RPath,828,sidewalks,73.723,CON,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,3,1,1,0,0,1,0,0,1,2,0,0,0,0,1,2,0,1,2,2,1,2,0,1,2,2,5,0,1,1,1,1,2,0,1,2,0,1,2,0,5,0,81,4,4,2,73.7,0.265,0.071,,,,0.244,,,,,,,,,,,,,0.020,,,,,,,,,,,,,,,,,8.0
RPath,829,sidewalks,101.492,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1,2,0,1,2,0,1,2,2,1,2,2,5,0,1,1,1,1,2,0,1,2,0,1,2,0,5,0,80,4,4,2,101.5,0.177,0.048,,,,0.148,,,,,0.015,,,,,,,,0.015,,,,,,,,,,,,,,,,,8.0
RPath,830,sidewalks,73.867,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,0,3,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,2,1,2,2,5,0,1,1,1,1,2,0,1,2,0,1,2,0,5,0,71,4,4,2,73.9,0.264,0.071,,,,0.203,,,0.020,,,,,,0.020,,,,0.020,,,,,,,,,,,,,,,,,8.0
RPath,831,sidewalks,40.223,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,0,0,3,1,1,0,0,1,0,0,1,2,0,0,0,0,1,2,0,1,2,0,1,2,2,1,2,2,0,0,1,1,1,1,2,0,1,2,0,1,0,0,5,0,71,4,4,2,101.2,0.193,0.052,,,,0.178,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,8.0
RPath,832,sidewalks,100.688,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,0,1,1,2,0,1,2,0,1,2,2,0,0,0,1,2,0,1,2,2,1,2,2,1,2,2,0,0,1,1,1,1,2,0,1,0,0,1,0,0,5,0,75,4,4,2,101.2,0.119,0.037,,,,0.089,,,,,,,,,,,0.015,,0.015,,,,,,,,,,,,,,,,,8.0
RPath,833,sidewalks,72.483,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,0,3,1,1,2,0,1,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,2,0,0,1,1,1,1,2,0,1,0,0,1,0,0,5,0,65,4,3,3,73.3,0.409,0.133,,,0.041,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
RPath,834,sidewalks,73.742,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,3,1,1,0,0,1,2,0,1,2,0,0,0,0,1,2,0,1,2,2,1,2,0,1,2,2,0,0,1,1,1,1,2,0,1,2,0,1,0,0,5,0,77,4,4,2,72.4,0.186,0.052,,,,0.166,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,8.0
RPath,835,sidewalks,100.488,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,3,1,1,0,0,1,0,0,1,2,0,0,0,0,1,2,0,1,2,2,1,2,2,1,2,2,0,0,1,1,1,1,2,0,1,2,0,1,0,0,5,0,77,4,4,2,100.5,0.119,0.034,,,,0.104,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,8.0
RPath,836,sidewalks,74.533,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,3,1,1,2,0,1,2,0,1,2,0,0,0,0,1,2,0,1,2,0,1,2,0,1,2,0,0,3,1,1,1,1,2,0,1,0,0,1,0,0,5,0,73,4,4,2,74.5,0.221,0.060,,,,0.201,,,,,,,,,,,,,0.020,,,,,,,,,,,,,,,,,8.0
RPath,837,sidewalks,99.889,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,3,1,1,2,0,1,2,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,3,1,1,1,1,2,0,1,0,0,0,0,0,5,0,72,4,4,2,99.9,0.165,0.041,,,,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,838,sidewalks,74.214,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,0,3,1,1,2,0,1,2,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,2,0,1,0,0,1,0,0,5,0,61,3,3,3,74.2,0.384,0.116,,,,0.303,,,,,,,,,,,,,0.081,,,,,,,,,,,,,,,,,9.0
RPath,839,sidewalks,101.483,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,0,1,1,2,0,1,2,0,1,2,2,0,0,0,1,2,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,2,0,1,0,0,1,0,0,5,0,71,4,4,2,101.5,0.163,0.048,,,,0.133,,,,,,,,,,,0.015,,0.015,,,,,,,,,,,,,,,,,8.0
RPath,840,sidewalks,129.244,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,3,0,1,2,0,1,2,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,0,1,2,2,0,3,1,1,1,1,2,0,0,0,0,0,0,0,5,0,68,4,4,3,133.8,0.594,0.177,,,0.011,0.381,0.011,,,,,,,,0.146,,0.034,,0.011,,,,,,,,,,,,,,,,,12.0
RPath,841,sidewalks,104.466,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,1,2,2,0,5,0,3,1,1,2,0,1,2,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,3,1,1,1,1,2,0,0,0,0,0,0,0,5,0,71,4,4,3,104.2,0.403,0.112,,,,0.389,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
RPath,842,sidewalks,130.256,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,2,0,5,0,3,1,1,2,2,1,2,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,5,0,66,4,3,2,132.8,0.192,0.048,,,,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,843,sidewalks,105.254,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,2,0,5,0,0,1,1,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,5,0,59,3,3,2,104.8,0.129,0.032,,,,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0
RPath,844,sidewalks,129.487,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,2,0,5,0,3,1,1,2,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,1,2,2,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5,0,61,3,3,3,129.7,0.335,0.113,,,,0.266,0.035,,,,,,,,0.023,,,,0.012,,,,,,,,,,,,,,,,,9.0
RPath,1980,sidewalks,161.097,HMAC,1,2,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,5,0,46,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPath,847,sidewalks,102.607,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,5,0,3,1,1,2,0,1,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,5,0,65,4,3,2,103.8,0.361,0.094,,,,0.347,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,6.0
RPath,848,sidewalks,76.413,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,5,0,3,1,1,2,0,1,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,2,2,1,2,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,5,0,64,4,3,2,76.4,0.216,0.059,,,,0.196,,,,,,,,,,,0.020,,,,,,,,,,,,,,,,,,,6.0
RPath,849,sidewalks,100.761,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,5,0,0,1,1,2,0,1,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,2,0,1,0,0,1,0,0,5,0,67,4,4,3,100.7,0.596,0.149,,,,0.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
RPath,850,sidewalks,76.373,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,0,3,1,1,2,0,1,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,5,0,59,3,3,2,77.8,0.212,0.072,,,,0.174,0.019,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,6.0
RPath,851,sidewalks,99.71,CON,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,2,0,0,5,0,3,1,1,0,0,1,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,3,1,1,1,1,2,0,1,0,0,1,0,0,5,0,71,4,4,3,100.9,0.387,0.152,,,0.015,0.193,,,,,,,,,,,,,0.178,,,,,,,,,,,,,,,,,12.0
RPath,852,sidewalks,73.904,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,3,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,2,0,0,5,0,3,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,2,2,1,2,0,0,3,1,1,1,1,2,0,1,0,0,1,0,0,5,0,71,4,4,2,73.3,0.266,0.067,,,,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,853,sidewalks,98.958,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,2,0,0,5,0,3,1,1,0,0,1,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,3,1,1,1,1,2,0,1,0,0,1,0,0,5,0,72,4,4,2,99.0,0.318,0.091,,,,0.303,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,854,sidewalks,73.59,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,0,3,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,5,0,1,1,1,1,2,0,1,2,0,1,2,0,5,0,69,4,4,2,73.6,0.285,0.087,,,,0.265,0.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,855,sidewalks,100.646,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,5,0,3,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,2,0,0,5,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,5,3,1,1,1,1,2,0,1,2,0,1,2,0,5,0,81,4,4,2,100.6,0.194,0.052,,,,0.179,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,8.0
RPath,856,sidewalks,73.583,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,5,0,3,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,2,0,0,5,0,3,1,1,0,0,0,0,0,1,2,2,0,0,0,1,0,0,1,2,0,1,2,0,1,2,0,0,3,1,1,1,1,2,0,1,0,0,1,2,0,5,0,75,4,4,3,73.6,0.408,0.117,,,,0.387,0.020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
RPath,857,sidewalks,89.528,CON,1,2,2,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,2,0,1,0,1,2,0,0,5,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,2,1,2,0,0,3,1,1,1,1,2,2,1,2,0,1,2,0,5,0,78,4,4,2,96.6,0.140,0.035,,,,0.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,866,sidewalks,296.887,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,32,2,2,3,296.9,0.141,0.126,,,,0.020,0.081,,,,,,,,,,,0.005,,0.035,,,,,,,,,,,,,,,,6.0
RPath,867,sidewalks,300.0,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,2,2,1,300.0,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
RPath,868,sidewalks,305.95,CON,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,2,2,3,306.0,0.162,0.145,,,,0.020,0.078,,,,,,,,,,0.005,0.010,,0.049,,,,,,,,,,,,,,,,6.0
RPath,869,sidewalks,300.0,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,32,2,2,1,300.0,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
RPath,870,sidewalks,302.261,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,32,2,2,3,302.3,0.134,0.134,0.020,,,,0.069,,,,,,,,,,,0.010,,0.035,,,,,,,,,,,,,,,,6.0
RPath,871,sidewalks,300.0,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,33,2,2,2,300.0,0.035,0.032,,,,,0.020,,,,,,,,,,0.005,0.010,,,,,,,,,,,,,,,,,,4.0
RPath,872,sidewalks,295.998,CON,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,33,2,2,3,296.0,0.188,0.184,0.061,,,0.005,0.081,,,,,,,,,,,,,0.041,,,,,,,,,,,,,,,,6.0
RPath,873,sidewalks,280.318,CON,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,35,2,2,2,280.3,0.016,0.012,,,0.011,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
RPath,874,sidewalks,289.248,CON,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,36,2,2,3,289.2,0.218,0.163,0.062,,,0.073,0.047,,,,,,,,,,,0.005,,0.031,,,,,,,,,,,,,,,,6.0
RPath,1732,sidewalks,78.671,CON,1,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5,1,2,2,0,0,0,1,2,2,5,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,5,3,1,1,1,1,2,0,0,0,0,0,0,0,5,0,80,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPath,878,sidewalks,258.932,HMAC,1,2,2,1,2,2,1,2,2,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,58,3,3,3,258.9,0.313,0.104,,,,0.278,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
RPath,879,sidewalks,187.014,CON,1,2,2,1,2,2,1,2,2,0,0,0,1,2,2,1,2,0,0,0,0,1,2,2,0,5,0,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,2,2,0,0,0,1,2,2,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,1,2,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0,5,0,87,5,5,2,187.0,0.056,0.014,,,,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
RPath,880,sidewalks,190.26,CON,1,2,2,1,2,2,1,2,2,0,0,0,1,2,2,1,0,0,0,0,0,1,2,2,0,5,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,2,5,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,2,1,2,2,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,5,0,78,4,4,2,190.3,0.126,0.032,,,,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,881,sidewalks,62.614,CON,1,2,2,1,2,2,1,2,0,0,0,0,1,2,2,1,0,0,0,0,0,1,2,2,0,5,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,5,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,0,1,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,73,4,4,1,64.1,0.023,0.006,,,,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
RPath,882,sidewalks,222.697,HMAC,1,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,5,0,2,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,0,1,2,0,0,1,1,1,2,2,5,0,0,3,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,74,4,4,2,222.7,0.054,0.013,,,,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
RPath,883,sidewalks,89.433,HMAC,1,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,5,0,2,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,63,3,3,1,89.4,0.034,0.008,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
