dataset,datasetTitle,year,location,municipality,crashCount,sourceLocationName,longitude,latitude,geocodeMatchType
all_crashes,All reported crash locations,2022,LALONDE RD & MARLEAU RD,PRINCE GEORGE,1,Marleau Rd  & Lalonde Rd ,-122.7889705182858,53.86284038078352,exact_intersection_name
all_crashes,All reported crash locations,2022,LANDOOZ RD # 006986 TO 006999,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,LANDOOZ RD & VISTA RD,PRINCE GEORGE,1,Vista Rd & Landooz Rd ,-122.66583680130584,54.00860455125367,exact_intersection_name
all_crashes,All reported crash locations,2022,LAURIER CRES & LETHBRIDGE ST,PRINCE GEORGE,1,Lethbridge St  & Laurier Cres ,-122.76321700839463,53.91461150970025,exact_intersection_name
all_crashes,All reported crash locations,2022,LETHBRIDGE ST # 001200 TO 001249,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,LIMESTONE CRES # 001000 TO 001059,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MALASPINA AVE # 008000 TO 008069,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MALASPINA AVE & PRINCE EDWARD CRES & ROCHESTER CRES,PRINCE GEORGE,1,Malaspina Ave  & Rochester Cres ,-122.76942142881634,53.84892597338895,subset_intersection_name
all_crashes,All reported crash locations,2022,MASSEY DR # 002011 TO 002099,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MASSEY DR # 002201 TO 002441,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MASSEY DR # 003520 TO 003598,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MASSEY DR & OPIE CRES,PRINCE GEORGE,1,Massey Dr  & Opie Cres ,-122.78582548518396,53.899640663219,exact_intersection_name
all_crashes,All reported crash locations,2022,MAURICE DR # 002500 TO 003299,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MCBRIDE CRES # 002200 TO 002399,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MCBRIDE CRES & MELVILLE AVE,PRINCE GEORGE,1,Melville Ave  & McBride Cres ,-122.7608539384683,53.91912158123348,exact_intersection_name
all_crashes,All reported crash locations,2022,MCDERMID DR & MCLEAN DR,PRINCE GEORGE,1,McDermid Dr  & McLean Dr ,-122.79661984575827,53.93063580029101,exact_intersection_name
all_crashes,All reported crash locations,2022,MCDERMID DR & N OSPIKA BLVD,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MCGUIRE RD # 008520 TO 008799,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MCKINLEY CRES # 000100 TO 000149,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MCLARTY CRES # 003500 TO 003539,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MCPHERSON PL # 000300 TO 000399,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MCTAVISH RD # 002368 TO 002449,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MELVILLE AVE & RENWICK CRES,PRINCE GEORGE,1,Melville Ave  & Renwick Cres ,-122.75942592825973,53.9176736007978,exact_intersection_name
all_crashes,All reported crash locations,2022,MELVILLE AVE & ROSS CRES,PRINCE GEORGE,1,Melville Ave  & Ross Cres ,-122.76018350797008,53.918368621213396,exact_intersection_name
all_crashes,All reported crash locations,2022,MERRITT RD & WIEBE RD,PRINCE GEORGE,1,Wiebe Rd  & Merritt Rd ,-122.77355910369752,53.883681255445175,exact_intersection_name
all_crashes,All reported crash locations,2022,MERTON CRES # 004230 TO 004299,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MICHAEL RD # 004100 TO 004349,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MICHENER CRES # 002700 TO 002749,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MILBURN AVE # 001484 TO 001499,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MILWAUKEE WAY # 009261 TO 009499,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MILWAUKEE WAY # 009874 TO 009919,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MONCTON CRES # 007600 TO 007663,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MONCTON CRES # 007664 TO 007699,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MONTGOMERY CRES # 004100 TO 004249,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MORAN CRES # 000260 TO 000329,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MORGAN CRES # 004140 TO 004199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,MORIARTY PL # 005500 TO 005529,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NATION CRES # 001400 TO 001451,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NICHOLSON ST # 002400 TO 002469,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NICHOLSON ST & OPIE CRES,PRINCE GEORGE,1,Nicholson St  & Opie Cres ,-122.78842980112182,53.900872786045554,exact_intersection_name
all_crashes,All reported crash locations,2022,NORTH MEADOW PL # 004820 TO 004845,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NORTH MEADOW RD # 004700 TO 004848,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NORTH NECHAKO RD # 000628 TO 000799,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NORTH NECHAKO RD # 001200 TO 001479,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NORTH NECHAKO RD # 005126 TO 005130,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NORTH NECHAKO RD # 007200 TO 007755,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NORTH NECHAKO RD & ONGMAN RD,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NORTH NECHAKO RD & RIVERVIEW RD,PRINCE GEORGE,1,North Nechako Rd  & Riverview Rd ,-122.83056392977731,53.96240035196523,exact_intersection_name
all_crashes,All reported crash locations,2022,NORTHERN CRES & SINTICH RD,PRINCE GEORGE,1,Sintich Rd  & Northern Cres ,-122.72646961483315,53.84036792655321,exact_intersection_name
all_crashes,All reported crash locations,2022,NORTHWOOD PULPMILL RD # 002200 TO 002399,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,NORWOOD ST # 002100 TO 002189,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,OAK ST # 002100 TO 002199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,OAKRIDGE CRES # 002700 TO 002999,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,OLD CARIBOO HWY # 001442 TO 001849,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,OLD SUMMIT LAKE RD # 006903 TO 008799,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,OLD SUMMIT LAKE RD & SHADY VALLEY RD,PRINCE GEORGE,1,Old Summit Lake Rd  & Shady Valley Rd ,-122.72901522892496,53.97703954641542,exact_intersection_name
all_crashes,All reported crash locations,2022,OPIE CRES & QUINN ST,PRINCE GEORGE,1,Quinn St  & Opie Cres ,-122.79191572093586,53.900972596755444,exact_intersection_name
all_crashes,All reported crash locations,2022,OSPIKA BLVD # 000619 TO 000799,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,OSPIKA BLVD # 001801 TO 002179,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,OSPIKA BLVD & PARSNIP CRES,PRINCE GEORGE,1,Ospika Blvd  & Parsnip Cres ,-122.79720068118382,53.91240589996924,exact_intersection_name
all_crashes,All reported crash locations,2022,OSPIKA BLVD & PIONEER AVE,PRINCE GEORGE,1,Ospika Blvd  & Pioneer Ave ,-122.79420588216988,53.92191905775345,exact_intersection_name
all_crashes,All reported crash locations,2022,OTWAY RD # 007130 TO 008141,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PACIFIC ST # 001145 TO 001199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PACIFIC ST # 006333 TO 006333,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PACIFIC ST # 006491 TO 008483,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PARK DR # 005500 TO 005899,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PARKER DR # 000100 TO 000169,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PARKSIDE DR & TYNER BLVD,PRINCE GEORGE,1,Tyner Blvd & Parkside Dr,-122.7956335109106,53.86937139166956,exact_intersection_name
all_crashes,All reported crash locations,2022,PENN RD # 009000 TO 009299,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PETER RD # 008400 TO 008799,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PETERSEN RD & WESTWOOD DR,PRINCE GEORGE,1,Westwood Dr  & Petersen Rd ,-122.77953925720556,53.88019302188013,exact_intersection_name
all_crashes,All reported crash locations,2022,PINE ST # 002000 TO 002099,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PINEWOOD AVE # 003600 TO 003729,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PINEWOOD AVE # 003800 TO 003849,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PINEWOOD AVE & WESTWOOD DR,PRINCE GEORGE,1,Westwood Dr  & Pinewood Ave ,-122.7796791963073,53.89208116098949,exact_intersection_name
all_crashes,All reported crash locations,2022,PIONEER AVE # 000100 TO 000199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PRINCE EDWARD CRES # 008160 TO 008179,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,PROGRESS RD & VISTA RD,PRINCE GEORGE,1,Vista Rd  & Progress Rd ,-122.66131616578163,54.00395884151195,exact_intersection_name
all_crashes,All reported crash locations,2022,QUAW AVE # 001100 TO 001129,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,QUEENSWAY # 001900 TO 001961,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,QUEENSWAY # 002098 TO 002199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,QUINCE ST # 002200 TO 002299,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,QUINCE ST # 002600 TO 002699,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,RANGE RD & ROMANIN CRES,PRINCE GEORGE,1,Range Rd  & Romanin Cres ,-122.78096581657405,53.88452687014974,exact_intersection_name
all_crashes,All reported crash locations,2022,REDWOOD ST # 001700 TO 001879,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,REDWOOD ST # 002146 TO 002299,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,REYNOLDS RD # 007000 TO 007341,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,RIVERVIEW RD # 003100 TO 003409,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,ROCK ISLAND RD # 009170 TO 009599,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,ROWE ST # 002390 TO 002425,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,RUGGLES ST # 000100 TO 000199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,RUGGLES ST # 000300 TO 000399,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,RYAN RD & VANCE RD,PRINCE GEORGE,1,Vance Rd  & Ryan Rd ,-122.77429754004862,53.88098289153774,exact_intersection_name
all_crashes,All reported crash locations,2022,SADLER DR # 002330 TO 002499,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,SANDERSON RD & WESTWOOD DR,PRINCE GEORGE,1,Westwood Dr  & Sanderson Rd ,-122.77944806184966,53.88276659782765,exact_intersection_name
all_crashes,All reported crash locations,2022,SHAMROCK RD # 004600 TO 004929,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,SINDIA RD & SYKES RD W,PRINCE GEORGE,1,Sykes Rd W & Sindia Rd ,-122.84253848321926,53.84491377841575,exact_intersection_name
all_crashes,All reported crash locations,2022,SINTICH RD # 008900 TO 009099,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,SOUTHRIDGE AVE # 005750 TO 005848,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,SOUTHRIDGE AVE & ST ANTHONY CRES & ST FRANCES CRES,PRINCE GEORGE,1,Southridge Ave  & St Anthony Cres ,-122.78223987193051,53.85958829607353,subset_intersection_name
all_crashes,All reported crash locations,2022,SOUTHRIDGE AVE & ST LAWRENCE AVE,PRINCE GEORGE,1,Southridge Ave  & St Lawrence Ave ,-122.77856011638508,53.855592923887855,exact_intersection_name
all_crashes,All reported crash locations,2022,SPRUCE ST # 001700 TO 001963,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,ST ANTHONY CRES # 006931 TO 006949,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,ST JOHN CRES # 007900 TO 007999,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,ST LAWRENCE AVE & ST PATRICK AVE,PRINCE GEORGE,1,St Lawrence Ave  & St Patrick Ave ,-122.77314112197458,53.85564865406526,exact_intersection_name
all_crashes,All reported crash locations,2022,STILLWATER CRES # 007707 TO 008099,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,STIRLING DR # 001000 TO 001099,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,STIRLING DR # 001100 TO 001199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,STRATHCONA AVE & VICTORIA ST,PRINCE GEORGE,1,Victoria St  & Strathcona Ave ,-122.75527011029236,53.90222988947146,exact_intersection_name
all_crashes,All reported crash locations,2022,STROM PL # 004700 TO 004870,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,STUART DR # 000500 TO 000555,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,TAMARACK ST # 001700 TO 001963,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,TAPPING ST # 002250 TO 002359,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,TRENT DR # 005900 TO 006099,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,TWEEDSMUIR AVE & WESTWOOD DR,PRINCE GEORGE,1,Westwood Dr  & Tweedsmuir Ave ,-122.77979619694152,53.895663084375094,exact_intersection_name
all_crashes,All reported crash locations,2022,TWINBERRY DR # 009153 TO 009205,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,UNIVERSITY WAY # 003300 TO 003339,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,UPLAND ST # 002101 TO 002142,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,VANCE RD # 002600 TO 002659,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,VANCE RD # 002680 TO 002799,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,VICTORIA ST # 000100 TO 000199,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,VICTORIA ST # 000700 TO 000753,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,VICTORIA ST # 000850 TO 000899,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,VICTORIA ST # 000900 TO 000951,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,VICTORIA ST # 001000 TO 001099,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,VICTORIA ST # 001501 TO 001699,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,WADE PL # 004800 TO 004849,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,WALLACE CRES # 003080 TO 003115,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,WARREN AVE # 000800 TO 000899,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,WESTGATE AVE # 006800 TO 006808,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,WESTMOUNT DR # 006740 TO 006839,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,WESTMOUNT DR # 006840 TO 006999,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,WINNIPEG ST & YEW ST,PRINCE GEORGE,1,Winnipeg St  & Yew St ,-122.76498855534012,53.90782580112873,exact_intersection_name
all_crashes,All reported crash locations,2022,WINSTON RD # 002400 TO 002499,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,WOLVERINE ST # 000500 TO 000599,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2022,YELLOWHEAD BRIDGE,PRINCE GEORGE,1,,,,
all_crashes,All reported crash locations,2023,DOMANO BLVD & HWY 16 W & TYNER BLVD & TURNING LANE,PRINCE GEORGE,56,Domano Blvd  & Domano Blvd ,-122.7710521207196,53.84646157118433,subset_intersection_name
all_crashes,All reported crash locations,2023,HWY 16 W & HWY 97 S & INDUSTRIAL ACCESS ROAD & TURNING LANE,PRINCE GEORGE,51,,,,
all_crashes,All reported crash locations,2023,15TH AVE & CENTRAL ST E & CENTRAL ST W & HWY 97 S & TURNING LANE,PRINCE GEORGE,47,Hwy 97 S & 15th Ave ,-122.78179494195119,53.910312151553725,subset_intersection_name
all_crashes,All reported crash locations,2023,FERRY AVE & HWY 16 W & TURNING LANE,PRINCE GEORGE,46,Hwy 16 W & Ferry Ave ,-122.76736310375131,53.88887407036401,exact_intersection_name
all_crashes,All reported crash locations,2023,5TH AVE & CENTRAL ST E & HWY 97 S & TURNING LANE,PRINCE GEORGE,30,Hwy 97 S & 5th Ave ,-122.78177854610227,53.9205941555201,subset_intersection_name
all_crashes,All reported crash locations,2023,COWART RD & HWY 16 W & VANCE RD & CEMETERY ACCESS ROAD & TURNING LANE,PRINCE GEORGE,26,Hwy 16 W & Vance Rd ,-122.77015009178176,53.88093857899615,subset_intersection_name
all_crashes,All reported crash locations,2023,5TH AVE & OSPIKA BLVD & TURNING LANE,PRINCE GEORGE,23,Ospika Blvd  & 5th Ave ,-122.79417553362454,53.92053592860853,exact_intersection_name
all_crashes,All reported crash locations,2023,FERRY AVE & RECPLACE DR,PRINCE GEORGE,22,Ferry Ave  & Recplace Dr ,-122.7708357032018,53.888759334056346,exact_intersection_name
all_crashes,All reported crash locations,2023,10TH AVE & CENTRAL ST E & CENTRAL ST W & HWY 97 S & TURNING LANE,PRINCE GEORGE,20,Hwy 97 S & 10th Ave ,-122.78177628409276,53.915447860379075,subset_intersection_name
all_crashes,All reported crash locations,2023,15TH AVE & 15TH AVE FRTG & OSPIKA BLVD,PRINCE GEORGE,20,Ospika Blvd  & 15th Ave ,-122.79747485365283,53.91031461599602,subset_intersection_name
all_crashes,All reported crash locations,2023,15TH AVE & CARNEY ST,PRINCE GEORGE,19,15th Ave  & Carney St ,-122.7692733112798,53.910361039113525,exact_intersection_name
all_crashes,All reported crash locations,2023,MASSEY DR & OSPIKA BLVD & TURNING LANE,PRINCE GEORGE,19,Ospika Blvd  & Massey Dr ,-122.79101461008624,53.89892833157825,exact_intersection_name
all_crashes,All reported crash locations,2023,20TH AVE & REDWOOD ST & VICTORIA ST,PRINCE GEORGE,18,20th Ave  & Redwood St ,-122.75656169384115,53.90543882115238,subset_intersection_name
all_crashes,All reported crash locations,2023,HWY 16 W & KONRATH RD & WESTGATE AVE & TURNING LANE,PRINCE GEORGE,18,Hwy 16 W & Westgate Ave ,-122.80187600562118,53.86123492513162,subset_intersection_name
all_crashes,All reported crash locations,2023,15TH AVE & PATRICIA BLVD & VICTORIA ST & TURNING LANE,PRINCE GEORGE,17,Victoria St  & 15th Ave ,-122.7548642990933,53.910532795614444,subset_intersection_name
all_crashes,All reported crash locations,2023,18TH AVE & OSPIKA BLVD,PRINCE GEORGE,17,Ospika Blvd  & 18th Ave ,-122.7975402414345,53.90731179379243,exact_intersection_name
all_crashes,All reported crash locations,2023,MASSEY DR & WESTWOOD DR & TURNING LANE,PRINCE GEORGE,16,Massey Dr  & Westwood Dr ,-122.78220102448,53.89962927490321,exact_intersection_name
all_crashes,All reported crash locations,2023,FERRY AVE & WESTWOOD DR,PRINCE GEORGE,15,Ferry Ave  & Westwood Dr ,-122.77963965521923,53.88818215882621,exact_intersection_name
all_crashes,All reported crash locations,2023,HWY 97 S & MASSEY DR & PINE CENTRE RD & PINE CENTRE RD OFFRAMP & MALL ACCESS & TURNING LANE,PRINCE GEORGE,15,Hwy 97 S & Pine Centre Rd ,-122.77435190570137,53.89909187852446,subset_intersection_name
all_crashes,All reported crash locations,2023,1ST AVE & CARNEY ST & RIVER RD & TURNING LANE,PRINCE GEORGE,14,1st Ave  & River Rd ,-122.76848239866689,53.92548131015521,subset_intersection_name
all_crashes,All reported crash locations,2023,20TH AVE & CARNEY ST & MASSEY DR & WINNIPEG ST & TURNING LANE,PRINCE GEORGE,14,Massey Dr  & Carney St ,-122.76719262100009,53.9064125236042,subset_intersection_name
all_crashes,All reported crash locations,2023,AUSTIN RD E & AUSTIN RD W & HART HWY & HART HWY FRTG & TURNING LANE,PRINCE GEORGE,14,Hart Hwy  & Austin Rd W,-122.78698619107912,53.98951914251626,subset_intersection_name
all_crashes,All reported crash locations,2023,22ND AVE & CENTRAL ST E & GRIFFITHS AVE & HWY 97 S & WESTWOOD DR & TURNING LANE,PRINCE GEORGE,12,Hwy 97 S & 22nd Ave ,-122.78180081482267,53.90360164570181,subset_intersection_name
all_crashes,All reported crash locations,2023,HART HWY & HART HWY FRTG & NORTHWOOD PULPMILL RD & NORTHWOOD PULPMILL RD OFFRAMP,PRINCE GEORGE,12,Hart Hwy  & Northwood Pulpmill Rd ,-122.76126102811199,53.94364981867475,subset_intersection_name
all_crashes,All reported crash locations,2023,15TH AVE & FOOTHILLS BLVD & UNIVERSITY WAY,PRINCE GEORGE,11,Foothills Blvd  & 15th Ave ,-122.81162073426202,53.91037359785447,subset_intersection_name
all_crashes,All reported crash locations,2023,17TH AVE & VICTORIA ST,PRINCE GEORGE,11,Victoria St  & 17th Ave ,-122.75513359039593,53.90845467368114,exact_intersection_name
all_crashes,All reported crash locations,2023,HART HWY & MONTEREY RD & MONTEREY RD W & TURNING LANE,PRINCE GEORGE,10,Hart Hwy & Monterey Rd ,-122.7722739301461,53.97865848147861,subset_intersection_name
all_crashes,All reported crash locations,2023,BOUNDARY RD & HWY 97 S & HWY 97 S FRTG & TURNING LANE,PRINCE GEORGE,9,Hwy 97 S & Boundary Rd,-122.71434293047058,53.85580502666708,subset_intersection_name
all_crashes,All reported crash locations,2023,DAKELH TI & DOMANO BLVD & MCGILL CRES & TURNING LANE,PRINCE GEORGE,9,Domano Blvd  & Domano Blvd ,-122.7710521207196,53.84646157118433,subset_intersection_name
all_crashes,All reported crash locations,2023,HWY 16 W & RANGE RD & CHAINUP & TURNING LANE,PRINCE GEORGE,9,Hwy 16 W & Range Rd ,-122.76905843798687,53.88447169816131,subset_intersection_name
all_crashes,All reported crash locations,2023,MASSEY DR & NICHOLSON ST,PRINCE GEORGE,9,Massey Dr  & Nicholson St ,-122.78890013154833,53.899613928664735,exact_intersection_name
all_crashes,All reported crash locations,2023,20TH AVE & SPRUCE ST,PRINCE GEORGE,8,20th Ave  & Spruce St ,-122.7579191232894,53.90543509971525,exact_intersection_name
all_crashes,All reported crash locations,2023,5TH AVE & AHBAU ST & LYON ST,PRINCE GEORGE,8,5th Ave  & Lyon St ,-122.78432072548367,53.92061615056932,subset_intersection_name
all_crashes,All reported crash locations,2023,BLUEBERRY RD & HART HWY & HOFERKAMP RD & SCALE ACCESS & TURNING LANE,PRINCE GEORGE,8,Hart Hwy  & Hoferkamp Rd ,-122.75994634796145,53.93830782107887,subset_intersection_name
all_crashes,All reported crash locations,2023,HOLLANDIA DR & VANCE RD & WALLS AVE,PRINCE GEORGE,8,Vance Rd  & Hollandia Dr ,-122.77177018789996,53.88098954093291,subset_intersection_name
all_crashes,All reported crash locations,2023,HWY 97 S & PACIFIC ST & TERMINAL BLVD & TURNING LANE,PRINCE GEORGE,8,Hwy 97 S & Pacific St ,-122.73607787027044,53.8729297934472,subset_intersection_name
all_crashes,All reported crash locations,2023,15TH AVE & EDMONTON ST,PRINCE GEORGE,7,15th Ave  & Edmonton St ,-122.76394479751441,53.9103781471734,exact_intersection_name
all_crashes,All reported crash locations,2023,15TH AVE & JOHNSON ST,PRINCE GEORGE,7,15th Ave  & Johnson St ,-122.779695955024,53.910365631892915,exact_intersection_name
all_crashes,All reported crash locations,2023,15TH AVE & NICHOLSON ST,PRINCE GEORGE,7,15th Ave  & Nicholson St ,-122.78694258757027,53.91020887071563,exact_intersection_name
all_crashes,All reported crash locations,2023,18TH AVE & CENTRAL ST E & CENTRAL ST W & HWY 97 S,PRINCE GEORGE,7,Hwy 97 S & 18th Ave ,-122.7817240248962,53.9072493742058,subset_intersection_name
all_crashes,All reported crash locations,2023,1ST AVE & QUEENSWAY,PRINCE GEORGE,7,1st Ave  & Queensway  ,-122.73942689740369,53.91756997144434,exact_intersection_name
all_crashes,All reported crash locations,2023,5TH AVE & FOOTHILLS BLVD,PRINCE GEORGE,7,Foothills Blvd  & 5th Ave ,-122.81925121571736,53.92063407345569,exact_intersection_name
all_crashes,All reported crash locations,2023,9TH AVE & VICTORIA ST,PRINCE GEORGE,7,Victoria St  & 9th Ave ,-122.75286633413029,53.913255575865634,exact_intersection_name
all_crashes,All reported crash locations,2023,CAMERON ST & RIVER RD,PRINCE GEORGE,7,Cameron St  & River Rd ,-122.76487632814779,53.926038421429304,exact_intersection_name
all_crashes,All reported crash locations,2023,CHIEF LAKE RD & HART HWY & TURNING LANE,PRINCE GEORGE,7,Hart Hwy  & Chief Lake Rd ,-122.80132140581058,54.00366108905891,exact_intersection_name
all_crashes,All reported crash locations,2023,FERRY AVE & FERRY AVE OFFRAMP & FERRY AVE ONRAMP & HWY 97 S & MOYIE ST & QUEENSWAY & QUEENSWAY OFFRAMP & QUEENSWAY ONRAMP & SIMON FRASER BRIDGE & TURNING LANE,PRINCE GEORGE,7,Queensway   & Moyie St ,-122.7474780339104,53.893242216093796,subset_intersection_name
all_crashes,All reported crash locations,2023,HART HWY & HART HWY ONRAMP & HWY 97 S & N NECHAKO RD OFFRAMP & N NECHAKO RD ONRAMP & NECHAKO RD OVERPASS & NORTH NECHAKO RD & INDUSTRIAL ACCESS ROAD,PRINCE GEORGE,7,Hart Hwy  & North Nechako Rd ,-122.78062589085935,53.93106085695682,subset_intersection_name
all_crashes,All reported crash locations,2023,OSPIKA BLVD & TYNER BLVD & TURNING LANE,PRINCE GEORGE,7,Ospika Blvd  & Tyner Blvd ,-122.79190773681847,53.869320651147355,exact_intersection_name
all_crashes,All reported crash locations,2023,13TH AVE & WINNIPEG ST & MALL ACCESS,PRINCE GEORGE,6,Winnipeg St  & 13th Ave ,-122.76080205044619,53.91176246775332,subset_intersection_name
all_crashes,All reported crash locations,2023,17TH AVE & QUEENSWAY,PRINCE GEORGE,6,Queensway   & 17th Ave ,-122.74230240093378,53.908467530371524,exact_intersection_name
all_crashes,All reported crash locations,2023,1ST AVE & VICTORIA ST & TURNING LANE,PRINCE GEORGE,6,Victoria St  & 1st Ave ,-122.74758500128966,53.91980676674687,exact_intersection_name
