dataset,datasetTitle,year,location,municipality,crashCount,sourceLocationName,longitude,latitude,geocodeMatchType
pedestrian_crashes,Crashes involving pedestrians,2024,15TH AVE & SPRUCE ST & MALL ACCESS & TURNING LANE,PRINCE GEORGE,2,15th Ave  & Spruce St ,-122.75787971344289,53.90985047665654,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,MASSEY DR & WESTWOOD DR & TURNING LANE,PRINCE GEORGE,2,Massey Dr  & Westwood Dr ,-122.78220102448,53.89962927490321,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,10TH AVE & CENTRAL ST E & CENTRAL ST W & HWY 97 S & TURNING LANE,PRINCE GEORGE,1,Hwy 97 S & 10th Ave ,-122.78177628409276,53.915447860379075,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,10TH AVE & IRWIN ST,PRINCE GEORGE,1,10th Ave  & Irwin St ,-122.77824800077009,53.915412695085884,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,11TH AVE & WINNIPEG ST,PRINCE GEORGE,1,Winnipeg St  & 11th Ave ,-122.75948721738919,53.91324681464521,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,12TH AVE # 002348 TO 002399,PRINCE GEORGE,1,,,,
pedestrian_crashes,Crashes involving pedestrians,2024,15TH AVE # 001600 TO 001708,PRINCE GEORGE,1,,,,
pedestrian_crashes,Crashes involving pedestrians,2024,4TH AVE & QUEBEC ST,PRINCE GEORGE,1,4th Ave  & Quebec St ,-122.74664790186657,53.91623581218647,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,4TH AVE & VICTORIA ST,PRINCE GEORGE,1,Victoria St  & 4th Ave ,-122.74972703343879,53.91710796548883,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,5TH AVE & AHBAU ST & LYON ST,PRINCE GEORGE,1,5th Ave  & Lyon St ,-122.78432072548367,53.92061615056932,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,5TH AVE & CARNEY ST,PRINCE GEORGE,1,5th Ave  & Carney St ,-122.76929406084285,53.92067066923,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,5TH AVE & LACOMA ST & VOYAGEUR DR,PRINCE GEORGE,1,5th Ave  & Voyageur Dr ,-122.80282158157223,53.92063510921243,subset_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,FERRY AVE & UPLAND ST,PRINCE GEORGE,1,Ferry Ave  & Upland St ,-122.76072558033358,53.88881653718363,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,KIM PL & WINSLOW DR,PRINCE GEORGE,1,Winslow Dr  & Kim Pl ,-122.78805562160147,53.98437700798129,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,MASSEY DR & NICHOLSON ST,PRINCE GEORGE,1,Massey Dr  & Nicholson St ,-122.78890013154833,53.899613928664735,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,MERTON CRES & NESS AVE,PRINCE GEORGE,1,Merton Cres  & Ness Ave ,-122.8063157622014,53.91776255212085,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,MOSS AVE # 002400 TO 002699,PRINCE GEORGE,1,,,,
pedestrian_crashes,Crashes involving pedestrians,2024,OSPIKA BLVD & RANGE RD,PRINCE GEORGE,1,Ospika Blvd  & Range Rd ,-122.78494957948514,53.884560801882536,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,VANCE RD & WIEBE RD,PRINCE GEORGE,1,Wiebe Rd  & Vance Rd ,-122.77345590858994,53.88100074036664,exact_intersection_name
pedestrian_crashes,Crashes involving pedestrians,2024,VICTORIA ST # 000300 TO 000399,PRINCE GEORGE,1,,,,
