sensor_index,monitor,network,lat,lng,date,prov_terr,pm25_recent_r,pm25_recent,pm25_1hr_r,pm25_1hr,pm25_3hr_r,pm25_3hr,pm25_24hr_r,pm25_24hr,temperature,rh,pressure,val_24hr_r,val_1hr_r,val_r,val_24hr,val_1hr,val,icon_url_24hr_r,icon_url_1hr_r,icon_url_r,icon_url_24hr,icon_url_1hr,icon_url
107654,Galloway Place (outdoor),PA,50.63924,-120.35988,2025-10-17 21:00:00,British Columbia,1.3,1.1,6.9,5.7,5.1,4.2,4.4,3.6,11.7,38,922.3,4,7,1,4,6,1,icons/icon_21_4.png,icons/icon_21_7.png,icons/icon_21_1.png,icons/icon_21_4.png,icons/icon_21_6.png,icons/icon_21_1.png
107718,St-Nic,PA,46.72898,-71.30384,2025-10-17 21:00:00,Quebec,1.5,1.3,1.8,1.6,2.2,2,2.6,2.1,15.6,41.2,1009.1,3,2,2,2,2,1,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png
107730,Shumway Lake,PA,50.51699,-120.254295,2025-10-17 21:00:00,British Columbia,0.3,0.3,0.3,0.3,0.6,0.5,2.4,2.1,17,32.7,934,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
107910,Marion South,PA,43.26133,-79.90356,2025-10-17 21:00:00,Ontario,2,1.7,1.9,1.6,2,1.7,2.2,1.8,18.3,42,1005.1,2,2,2,2,2,2,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
107992,AEP_Lethbridge,PA,49.71643,-112.8003,2025-10-17 21:00:00,Alberta,1.2,0.8,0.8,0.5,1.9,1.5,5.5,4.6,4.4,100,902.8,6,1,1,5,0,1,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_5.png,icons/icon_21_0.png,icons/icon_21_1.png
108014,Mikinaakowajiing (Turtle Mountain),PA,48.84397,-99.69821,2025-10-17 21:00:00,United States,4,2.6,4.2,2.7,3.9,2.5,1.6,1.1,13.9,100,928.4,2,4,4,1,3,3,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_3.png
108016,St Lawrence river,PA,44.273987,-76.0491,2025-10-17 21:00:00,United States,0,0,0,0,0,0,0,0,18.1,45,1007.8,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
108018,Oliver &amp; University,PA,43.151176,-77.571785,2025-10-17 21:00:00,United States,2.6,2.3,2.1,1.8,2.3,2,2.9,2.5,19.1,37,999.3,3,2,3,2,2,2,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
108066,Tisdale Street North,PA,43.2555,-79.85184,2025-10-17 21:00:00,Ontario,2.5,2.1,2.5,2.1,2.4,2,4.9,4.1,19.4,40.5,1005.5,5,2,2,4,2,2,icons/icon_21_5.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png
108384,2994 Abbott Street,PA,49.863457,-119.494896,2025-10-17 21:00:00,British Columbia,1.2,1,1.5,1.2,1.4,1.1,15.7,13.6,15,45,975.8,16,2,1,14,1,1,icons/icon_21_16.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_14.png,icons/icon_21_1.png,icons/icon_21_1.png
108402,1506 Begbie Lane,PA,51.09472,-121.58804,2025-10-17 21:00:00,British Columbia,0,0,0,0,1.2,0.9,2.5,2.1,13.9,29.5,909.4,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
108428,Kingham,PA,48.45876,-123.42849,2025-10-17 21:00:00,British Columbia,5.1,4.2,5.7,4.7,5.9,4.8,6.4,4.4,18.2,46,1018.5,6,6,5,4,5,4,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png
108492,Nelson,PA,49.48676,-117.29017,2025-10-17 21:00:00,British Columbia,1.3,1,1.4,1,2.1,1.5,7.4,6.1,12.2,59.7,939.9,7,1,1,6,1,1,icons/icon_21_7.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_6.png,icons/icon_21_1.png,icons/icon_21_1.png
108500,https://wx.edgewater.tech,PA,50.69325,-116.12148,2025-10-17 21:00:00,British Columbia,1,0.8,1.5,1.2,7.6,5.8,9.8,8,11.4,45.8,915.3,10,2,1,8,1,1,icons/icon_21_10.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_8.png,icons/icon_21_1.png,icons/icon_21_1.png
108566,GBAC,PA,62.442627,-114.36871,2025-10-17 21:00:00,Northwest Territories,0,0,0.1,0.1,0.3,0.2,1.3,0.8,5.7,74,972.8,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
109086,"Sun Peaks Resort, BC",PA,50.884537,-119.88609,2025-10-17 21:00:00,British Columbia,3.1,2.6,3.4,2.8,3.4,2.8,3.3,2.6,7.8,46,873,3,3,3,3,3,3,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_3.png
109306,Tracydale,PA,42.11094,-80.141594,2025-10-17 21:00:00,United States,4.4,3.7,5,4.2,5.1,4.3,2.7,2.2,20,45,993.1,3,5,4,2,4,4,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_4.png
109354,Conconully State Park,PA,48.556107,-119.750824,2025-10-17 21:00:00,United States,2.9,2.6,3.1,2.9,2.5,2.2,13,8.9,19.6,23.8,932.6,13,3,3,9,3,3,icons/icon_21_13.png,icons/icon_21_3.png,icons/icon_21_3.png,icons/icon_21_9.png,icons/icon_21_3.png,icons/icon_21_3.png
109464,Lower Brentwood,PA,48.576954,-123.46306,2025-10-17 21:00:00,British Columbia,6.3,5.3,7.1,6,6.8,5.7,5.9,4.6,18.5,43.2,1017.5,6,7,6,5,6,5,icons/icon_21_6.png,icons/icon_21_7.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_6.png,icons/icon_21_5.png
109510,Dirt Road,PA,48.56804,-120.37122,2025-10-17 21:00:00,United States,3.2,2.9,4,3.6,4.4,3.9,4.9,3.8,16.7,26.3,942.8,5,4,3,4,4,3,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_3.png
109982,BVCAS / LDA2,PA,51.05749,-115.16087,2025-10-17 21:00:00,Alberta,0.2,0.2,0.2,0.2,0.2,0.2,1.4,1.3,9.4,32.7,860.1,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
110058,Hanbury Point,PA,48.57893,-123.1729,2025-10-17 21:00:00,United States,8.9,6.4,8.4,6.1,9.1,6.4,6.5,4.2,17.2,62,1020.3,6,8,9,4,6,6,icons/icon_21_6.png,icons/icon_21_8.png,icons/icon_21_9.png,icons/icon_21_4.png,icons/icon_21_6.png,icons/icon_21_6.png
110074,Near Larrabee School,PA,48.719,-122.4952,2025-10-17 21:00:00,United States,5,3.8,5.6,4.3,5.9,4.5,5.1,3.5,18.9,55.7,,5,6,5,4,4,4,icons/icon_21_5.png,icons/icon_21_6.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png
110252,Constellation Farmstead,PA,44.366657,-72.50104,2025-10-17 21:00:00,United States,0.6,0.5,0.6,0.5,0.5,0.4,0.3,0.3,12.8,39.3,967.2,0,1,1,0,0,0,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
110260,Essex,PA,44.53518,-73.11484,2025-10-17 21:00:00,United States,0.2,0.2,0.2,0.2,0.2,0.2,0.9,0.8,15,36.7,996.1,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
110422,Tallus Ridge,PA,49.868687,-119.61781,2025-10-17 21:00:00,British Columbia,0.5,0.4,0.3,0.2,0.5,0.4,2.2,1.9,14.1,44,945.1,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
110452,Pratt Road,PA,50.63653,-120.1722,2025-10-17 21:00:00,British Columbia,1.8,1.6,2.1,1.8,2.1,1.8,4.2,3.5,14.4,39,938.2,4,2,2,4,2,2,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png
110462,Cottonwood Meadow,PA,48.497356,-120.258705,2025-10-17 21:00:00,United States,4,3.6,5.1,4.7,4.9,4.4,4,3.1,17.8,24,950.4,4,5,4,3,5,4,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_3.png,icons/icon_21_5.png,icons/icon_21_4.png
110470,Kala Point,PA,48.05666,-122.77729,2025-10-17 21:00:00,United States,4.8,4.1,4.2,3.6,4.3,3.6,6.5,5.2,19.6,42,1013.2,6,4,5,5,4,4,icons/icon_21_6.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png
110548,Todd Road,PA,50.654083,-120.180664,2025-10-17 21:00:00,British Columbia,2.5,2.1,2.3,2,2.4,2,8.9,7.1,14.4,42,955.2,9,2,2,7,2,2,icons/icon_21_9.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_7.png,icons/icon_21_2.png,icons/icon_21_2.png
110656,Violet Hill,PA,44.09991,-80.09042,2025-10-17 21:00:00,Ontario,5.1,3.3,4.8,3,5,3.2,1.9,1.3,12.8,72,965.2,2,5,5,1,3,3,icons/icon_21_2.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_3.png
110752,TKHouse,PA,48.71052,-122.45931,2025-10-17 21:00:00,United States,5.6,4.5,6,4.8,6,4.7,5.6,3.9,15.6,50,999.2,6,6,6,4,5,4,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_6.png,icons/icon_21_4.png,icons/icon_21_5.png,icons/icon_21_4.png
110961,Acadia NP- Cadillac,PA,44.35167,-68.22693,2025-10-17 21:00:00,United States,2.5,1.7,2.3,1.6,2.4,1.7,2.3,1.5,12.4,64.3,956.3,2,2,2,2,2,2,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png
111055,Shenanigans Homestead,PA,44.16281,-73.34511,2025-10-17 21:00:00,United States,0,0,0,0,0,0,0,0,16.8,37,1006.2,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
111211,MT05 - West Glacier,PA,48.510254,-113.99688,2025-10-17 21:00:00,United States,11.3,8,11.2,8.3,11.2,8.4,18.8,12.9,11.5,63.3,899.7,19,11,11,13,8,8,icons/icon_21_19.png,icons/icon_21_11.png,icons/icon_21_11.png,icons/icon_21_13.png,icons/icon_21_8.png,icons/icon_21_8.png
111393,Ely,PA,47.902378,-91.866554,2025-10-17 21:00:00,United States,0,0,0.9,0.6,3.6,2.3,13.5,8.7,20.6,54.2,946,14,1,0,9,1,0,icons/icon_21_14.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_9.png,icons/icon_21_1.png,icons/icon_21_0.png
111648,Upper Bushman Lake,PA,42.795715,-83.37481,2025-10-17 21:00:00,Canada_Buffer,1.1,1,1.5,1.3,1.3,1.1,3.4,2.6,21.1,33,976.5,3,2,1,3,1,1,icons/icon_21_3.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
111656,CHSLD des Bergeronnes,PA,48.23864,-69.54444,2025-10-17 21:00:00,Quebec,2.1,1.9,1,0.9,0.6,0.5,0.4,0.4,20.7,28.5,1013.2,0,1,2,0,1,2,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_2.png
111790,St. George,PA,43.976524,-69.25672,2025-10-17 21:00:00,United States,1.7,1.4,1.6,1.3,1.3,1.1,1.5,1,18.7,51.3,1010.8,2,2,2,1,1,1,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
111918,8 Homestead,PA,48.560303,-120.344604,2025-10-17 21:00:00,United States,3.8,3.4,4.3,3.9,4.4,4,2.6,2.2,18.3,24.7,938.8,3,4,4,2,4,3,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_4.png,icons/icon_21_3.png
111926,"Diablo, WA",PA,48.71852,-121.148415,2025-10-17 21:00:00,United States,8.8,6.3,9.4,6.7,9.3,6.8,4.6,3.3,15,61.7,987.6,5,9,9,3,7,6,icons/icon_21_5.png,icons/icon_21_9.png,icons/icon_21_9.png,icons/icon_21_3.png,icons/icon_21_7.png,icons/icon_21_6.png
112010,Two Rivers,PA,64.86789,-146.88858,2025-10-17 21:00:00,United States,1.3,0.9,1.4,0.9,0.6,0.4,0.3,0.2,7.2,64,983.4,0,1,1,0,1,1,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png
112066,CH Port-Cartier,PA,50.023773,-66.89395,2025-10-17 21:00:00,Quebec,0,0,0,0,0,0,0,0,13.5,48.7,659.4,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
112068,AREN PROJECT Livonia,PA,42.417065,-83.34367,2025-10-17 21:00:00,United States,0,0,0,0,0,0,1.9,1.5,22.8,29,990.8,2,0,0,2,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
112104,HOPITAL LE ROYER,PA,49.190716,-68.25269,2025-10-17 21:00:00,Quebec,0,0,0,0,0,0,0,0,12.8,46,1007,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
112224,AQSU-335E,PA,48.948524,-54.608463,2025-10-17 21:00:00,Newfoundland and Labrador,0,0,0.1,0.1,0,0,0.2,0.1,10.6,90,993.3,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
112360,"30901 State Route 20, Oak Harbor, WA",PA,48.285492,-122.66714,2025-10-17 21:00:00,United States,0.7,0.6,1.2,1,1.8,1.4,2.8,2,18.9,48.7,1017.3,3,1,1,2,1,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
112466,Outside,PA,48.003147,-123.268234,2025-10-17 21:00:00,United States,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,16.7,47,961.2,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
112540,Parkridge Rd. Hill,PA,48.712093,-122.505615,2025-10-17 21:00:00,United States,0.1,0.1,0.4,0.3,0.5,0.4,0.4,0.3,17.2,47,1011,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
112706,Hendrix 45 ft,PA,48.62845,-122.85283,2025-10-17 21:00:00,United States,5.8,4.8,5.3,4.4,5,4.2,4.7,3.3,19.7,46.2,1019.2,5,5,6,3,4,5,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_6.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_5.png
112824,MD PC Airport,PA,49.52254,-114.000015,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1.2,1,3.9,61.7,874.8,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
112826,97Big,PA,48.52292,-120.27226,2025-10-17 21:00:00,United States,0.1,0.1,0.1,0.1,0.2,0.1,0,0,18.3,22.7,938,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
112928,Tulameen,PA,49.793865,-119.51655,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,10.7,9.4,14.3,46.2,958.8,11,0,0,9,0,0,icons/icon_21_11.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_9.png,icons/icon_21_0.png,icons/icon_21_0.png
113006,1261 Ethel St Outdoors,PA,49.89238,-119.48253,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,9.3,7.9,15.9,45,976.3,9,0,0,8,0,0,icons/icon_21_9.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_8.png,icons/icon_21_0.png,icons/icon_21_0.png
113126,Westcourt,PA,43.461143,-80.540436,2025-10-17 21:00:00,Ontario,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,20,39.8,977,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
113244,AQSU-DDDA,PA,47.00639,-65.5772,2025-10-17 21:00:00,New Brunswick,0.5,0.4,0.5,0.4,0.6,0.4,3.4,2.3,13.9,56,1006.1,3,0,0,2,0,0,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
113246,AQSU-DDCE,PA,47.0962,-55.7591,2025-10-17 21:00:00,Newfoundland and Labrador,0.4,0.3,1.2,0.8,1.2,0.7,0.7,0.5,18.9,100,1006.4,1,1,0,0,1,0,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png
113386,Joe Rich,PA,49.874954,-119.15078,2025-10-17 21:00:00,British Columbia,0.4,0.3,0.2,0.2,0.4,0.3,15,12.4,10.6,56.5,915.5,15,0,0,12,0,0,icons/icon_21_15.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_12.png,icons/icon_21_0.png,icons/icon_21_0.png
113464,Frosty Creek,PA,48.56476,-119,2025-10-17 21:00:00,United States,2.8,2.5,0.7,0.6,0.7,0.6,1.7,1.4,15.6,29,900.8,2,1,3,1,1,2,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png
113498,West Kits,PA,49.26671,-123.17262,2025-10-17 21:00:00,British Columbia,0.1,0.1,0,0,0.1,0.1,3.1,2.3,16.3,49,1017.4,3,0,0,2,0,0,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
113570,Rendezvous,PA,48.522087,-120.20736,2025-10-17 21:00:00,United States,0.1,0.1,1,0.9,0.7,0.7,0.1,0.1,14.6,27,923.8,0,1,0,0,1,0,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png
113793,Pike Lake,PA,47.755062,-90.554855,2025-10-17 21:00:00,United States,11.1,7.6,10.9,7.4,12.3,8.3,7.4,4.8,18.9,66,942.9,7,11,11,5,7,8,icons/icon_21_7.png,icons/icon_21_11.png,icons/icon_21_11.png,icons/icon_21_5.png,icons/icon_21_7.png,icons/icon_21_8.png
113961,Upper Bear Fight,PA,48.556534,-120.26685,2025-10-17 21:00:00,United States,0,0,0.1,0.1,0.1,0.1,0,0,16.1,23.8,889.6,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
113985,Park Blvd S,PA,49.8533,-97.22111,2025-10-17 21:00:00,Manitoba,1.7,1.1,1.5,1,1.4,0.9,4,2.6,15,70,966.4,4,2,2,3,1,1,icons/icon_21_4.png,icons/icon_21_2.png,icons/icon_21_2.png,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png
114017,Dunbar Air,PA,49.256557,-123.193054,2025-10-17 21:00:00,British Columbia,0.1,0.1,0,0,0.2,0.2,2.9,2.1,16.1,51,1009.5,3,0,0,2,0,0,icons/icon_21_3.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png
114133,"Eagle Lake, Orcas Island",PA,48.665283,-122.776505,2025-10-17 21:00:00,United States,5,3.8,4.8,3.6,4.6,3.3,4.8,3.4,17.8,55.7,1003.4,5,5,5,3,4,4,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_3.png,icons/icon_21_4.png,icons/icon_21_4.png
114279,Sheppard Boulevard,PA,53.242477,-113.54863,2025-10-17 21:00:00,Alberta,0.8,0.7,0.8,0.7,0.8,0.7,2.8,2.4,11.7,33.8,920.5,3,1,1,2,1,1,icons/icon_21_3.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_2.png,icons/icon_21_1.png,icons/icon_21_1.png
114387,AQSU-56AD,PA,47.3888,-68.3043,2025-10-17 21:00:00,New Brunswick,0,0,0,0,0,0,0,0,10.8,52,995.3,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
114435,PAS_AcadiaValley(AQSU-D48F),PA,51.158504,-110.20845,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,1.6,1.2,11.7,46,922.6,2,0,0,1,0,0,icons/icon_21_2.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
114489,Nakusp Public Library,PA,50.239986,-117.80528,2025-10-17 21:00:00,British Columbia,0,0,0,0,0,0,5.5,4.5,16.1,45.2,961.1,6,0,0,4,0,0,icons/icon_21_6.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_4.png,icons/icon_21_0.png,icons/icon_21_0.png
114831,Didsbury 2,PA,51.654808,-114.140076,2025-10-17 21:00:00,Alberta,0,0,0,0,0,0,0.1,0.1,11.5,26.7,887.4,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
114883,3 Pleasant Street,PA,43.699562,-72.29205,2025-10-17 21:00:00,United States,0,0,0,0,0,0,0,0,18.9,33,995.6,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
115555,RCN out,PA,50.736904,-120.36058,2025-10-17 21:00:00,British Columbia,0.3,0.3,0.5,0.4,0.7,0.5,9.9,7.8,16.7,35,972.6,10,0,0,8,0,0,icons/icon_21_10.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_8.png,icons/icon_21_0.png,icons/icon_21_0.png
115565,Tribal Headquarters,PA,48.708073,-116.36974,2025-10-17 21:00:00,United States,6.8,6,5.5,4.8,5.6,4.8,8,6.8,16.5,35.3,946.9,8,6,7,7,5,6,icons/icon_21_8.png,icons/icon_21_6.png,icons/icon_21_7.png,icons/icon_21_7.png,icons/icon_21_5.png,icons/icon_21_6.png
115703,"Waterville Valley, NH",PA,43.953625,-71.50886,2025-10-17 21:00:00,United States,1,0.9,1,0.9,1.1,1,1.1,0.9,15.6,36.7,959.3,1,1,1,1,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png
115725,Bald Mountain South,PA,42.73127,-83.22773,2025-10-17 21:00:00,United States,0,0,0,0,0,0,0,0,22.8,32.7,976,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
116215,Fairweather and Farmers Loop,PA,64.902214,-147.69244,2025-10-17 21:00:00,United States,1,0.7,1.2,0.9,1.8,1.3,0.6,0.4,5.6,59.8,976.7,1,1,1,0,1,1,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_1.png
116253,The Seasons,PA,44.42482,-72.019775,2025-10-17 21:00:00,United States,0.5,0.4,0.5,0.4,0.6,0.5,0.9,0.7,17.5,34,989.8,1,0,0,1,0,0,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_1.png,icons/icon_21_0.png,icons/icon_21_0.png
116447,uaf-acep-one_tree-0B7A,PA,64.85564,-147.82628,2025-10-17 21:00:00,United States,0,0,0,0,0,0,0,0,4.4,66,986.9,0,0,0,0,0,0,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png,icons/icon_21_0.png
117375,Windsor Outside,PA,48.42228,-123.30997,2025-10-17 21:00:00,British Columbia,3.9,3.1,4.8,3.8,5.1,4,5,3.6,,50,500.5,5,5,4,4,4,3,icons/icon_21_5.png,icons/icon_21_5.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_4.png,icons/icon_21_3.png
117911,Kettle Falls Library-NETCHD,PA,48.607506,-118.055664,2025-10-17 21:00:00,United States,30.8,25.7,26.5,22,22.6,19.1,20.8,16.7,16.1,45,955.1,21,26,31,17,22,26,icons/icon_21_21.png,icons/icon_21_26.png,icons/icon_21_31.png,icons/icon_21_17.png,icons/icon_21_22.png,icons/icon_21_26.png
117915,Ione Public Library-NETCHD,PA,48.74028,-117.41922,2025-10-17 21:00:00,United States,11.3,9.8,13.3,11.3,11.2,9.4,14.2,10.6,15,39.7,937.8,14,13,11,11,11,10,icons/icon_21_14.png,icons/icon_21_13.png,icons/icon_21_11.png,icons/icon_21_11.png,icons/icon_21_11.png,icons/icon_21_10.png
