id,accidentDate,year,timeOfKill,nearestTown,species,sex,age,quantity,latitude,longitude,serviceArea,dataSet,sourceFile
82989,2006-05-30,2006,UNKNOWN,Prince George,Bear,UNKNOWN,UNKNOWN,1,53.857528,-122.717184,19,Old - Historical,1998_2008
83004,2006-06-13,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.900552,-122.314496,19,Old - Historical,1998_2008
83005,2006-06-13,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.867619,-121.565713,19,Old - Historical,1998_2008
83006,2006-06-13,2006,UNKNOWN,Prince George,Bear,UNKNOWN,UNKNOWN,1,53.866695,-121.559751,19,Old - Historical,1998_2008
83007,2006-06-13,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.733017,-121.16125,19,Old - Historical,1998_2008
82995,2006-06-14,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.742882,-122.655901,19,Old - Historical,1998_2008
82996,2006-06-15,2006,UNKNOWN,Prince George,Beaver,UNKNOWN,UNKNOWN,1,53.855524,-122.713908,19,Old - Historical,1998_2008
83015,2006-07-04,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.936575,-122.412176,19,Old - Historical,1998_2008
83014,2006-07-25,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.68506,-122.917237,19,Old - Historical,1998_2008
83016,2006-08-01,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.742882,-122.655901,19,Old - Historical,1998_2008
83017,2006-08-01,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.853088,-122.709982,19,Old - Historical,1998_2008
83018,2006-08-01,2006,UNKNOWN,Prince George,Bear,UNKNOWN,UNKNOWN,1,54.083075,-122.697238,19,Old - Historical,1998_2008
83021,2006-08-01,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.832573,-123.137805,19,Old - Historical,1998_2008
83022,2006-08-01,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.855746,-123.21686,19,Old - Historical,1998_2008
83024,2006-08-01,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.863559,-121.525394,19,Old - Historical,1998_2008
83025,2006-08-01,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.826525,-121.368577,19,Old - Historical,1998_2008
83023,2006-08-11,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.809092,-122.983396,19,Old - Historical,1998_2008
83031,2006-09-06,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.808887,-122.991825,19,Old - Historical,1998_2008
83032,2006-09-10,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.823956,-123.103214,19,Old - Historical,1998_2008
83026,2006-09-11,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.770059,-122.656101,19,Old - Historical,1998_2008
83033,2006-09-11,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.819056,-123.083561,19,Old - Historical,1998_2008
83034,2006-09-11,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.819056,-123.083561,19,Old - Historical,1998_2008
83035,2006-09-15,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.86684,-123.313235,19,Old - Historical,1998_2008
83036,2006-09-25,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.865519,-123.266278,19,Old - Historical,1998_2008
83037,2006-09-25,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.861324,-121.50254,19,Old - Historical,1998_2008
83038,2006-09-25,2006,UNKNOWN,Prince George,Moose,UNKNOWN,ADULT,1,53.861324,-121.50254,19,Old - Historical,1998_2008
83056,2006-10-01,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.710243,-122.895591,19,Old - Historical,1998_2008
83039,2006-10-06,2006,UNKNOWN,Prince George,Buffalo,UNKNOWN,UNKNOWN,1,53.736063,-122.65586,19,Old - Historical,1998_2008
83049,2006-10-06,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.810567,-122.974328,19,Old - Historical,1998_2008
83050,2006-10-06,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.81749,-123.050721,19,Old - Historical,1998_2008
83051,2006-10-06,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.863742,-123.245788,19,Old - Historical,1998_2008
83054,2006-10-13,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.768499,-122.858951,19,Old - Historical,1998_2008
83055,2006-10-13,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.780316,-122.862308,19,Old - Historical,1998_2008
83040,2006-10-17,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.872998,-122.735257,19,Old - Historical,1998_2008
81561,2006-10-20,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.161769,-122.936276,18,Old - Historical,1998_2008
83041,2006-10-20,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.78544,-122.656222,19,Old - Historical,1998_2008
83052,2006-10-20,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.810106,-122.959137,19,Old - Historical,1998_2008
83042,2006-10-22,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.78544,-122.656222,19,Old - Historical,1998_2008
83057,2006-10-24,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.925757,-122.382831,19,Old - Historical,1998_2008
83053,2006-10-30,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.820788,-122.881459,19,Old - Historical,1998_2008
83058,2006-10-30,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.909006,-121.897275,19,Old - Historical,1998_2008
83061,2006-11-01,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.850211,-122.705218,19,Old - Historical,1998_2008
83062,2006-11-01,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.770059,-122.656101,19,Old - Historical,1998_2008
83072,2006-11-01,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.861483,-122.801196,19,Old - Historical,1998_2008
83063,2006-11-03,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.764343,-122.656054,19,Old - Historical,1998_2008
83064,2006-11-10,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.678838,-122.673902,19,Old - Historical,1998_2008
83073,2006-11-14,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.810106,-122.959137,19,Old - Historical,1998_2008
83066,2006-11-17,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.064495,-122.722759,19,Old - Historical,1998_2008
83088,2006-12-02,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.808183,-122.947076,19,Old - Historical,1998_2008
83089,2006-12-02,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.810567,-122.974328,19,Old - Historical,1998_2008
82949,2006-12-08,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.864366,-121.530281,19,Old - Historical,1998_2008
83078,2006-12-08,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.176655,-122.610694,19,Old - Historical,1998_2008
83079,2006-12-11,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.064495,-122.722759,19,Old - Historical,1998_2008
83080,2006-12-12,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.108755,-122.649782,19,Old - Historical,1998_2008
82950,2006-12-13,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.842428,-121.427797,19,Old - Historical,1998_2008
82951,2006-12-16,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.938049,-122.547394,19,Old - Historical,1998_2008
83084,2006-12-19,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,54.052336,-122.742911,19,Old - Historical,1998_2008
82952,2006-12-20,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.94333,-122.516213,19,Old - Historical,1998_2008
82953,2006-12-23,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.928559,-122.581018,19,Old - Historical,1998_2008
82954,2006-12-24,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.9179,-121.750529,19,Old - Historical,1998_2008
82955,2006-12-26,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.917761,-121.749179,19,Old - Historical,1998_2008
83085,2006-12-27,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,54.113755,-122.647071,19,Old - Historical,1998_2008
83086,2006-12-28,2006,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,54.118681,-122.645219,19,Old - Historical,1998_2008
83087,2006-12-29,2006,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.13868,-122.630545,19,Old - Historical,1998_2008
83094,2007-01-01,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.898464,-122.768567,19,Old - Historical,1998_2008
83116,2007-01-01,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.898464,-122.768567,19,Old - Historical,1998_2008
83093,2007-01-03,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.745203,-122.873005,19,Old - Historical,1998_2008
83115,2007-01-03,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1998_2008
83095,2007-01-04,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.905315,-122.32739,19,Old - Historical,1998_2008
83117,2007-01-04,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.905315,-122.32739,19,Old - Historical,1998_2008
83096,2007-01-09,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.881562,-122.22268,19,Old - Historical,1998_2008
85822,2007-01-09,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.34232782,-120.2744536,20,Old - Historical,1998_2008
83092,2007-01-11,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.832573,-123.137805,19,Old - Historical,1998_2008
83114,2007-01-11,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.832573,-123.137805,19,Old - Historical,1998_2008
83097,2007-01-12,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.877144,-122.273149,19,Old - Historical,1998_2008
83118,2007-01-12,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.877144,-122.273149,19,Old - Historical,1998_2008
83090,2007-01-21,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.147382,-122.624143,19,Old - Historical,1998_2008
83112,2007-01-21,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.147382,-122.624143,19,Old - Historical,1998_2008
83098,2007-01-24,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,2,53.886904,-122.286671,19,Old - Historical,1998_2008
83119,2007-01-24,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,2,53.886904,-122.286671,19,Old - Historical,1998_2008
83091,2007-01-27,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,54.099027,-122.663843,19,Old - Historical,1998_2008
83113,2007-01-27,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,54.099027,-122.663843,19,Old - Historical,1998_2008
83102,2007-02-04,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.878871,-122.242042,19,Old - Historical,1998_2008
83123,2007-02-04,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.878871,-122.242042,19,Old - Historical,1998_2008
83099,2007-02-12,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.083075,-122.697238,19,Old - Historical,1998_2008
83120,2007-02-12,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.083075,-122.697238,19,Old - Historical,1998_2008
83101,2007-02-21,2007,UNKNOWN,Prince George,Fox,UNKNOWN,UNKNOWN,1,54.176655,-122.610694,19,Old - Historical,1998_2008
83122,2007-02-21,2007,UNKNOWN,Prince George,Fox,UNKNOWN,UNKNOWN,1,54.176655,-122.610694,19,Old - Historical,1998_2008
83104,2007-03-24,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.836721,-122.683157,19,Old - Historical,1998_2008
83125,2007-03-24,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.836721,-122.683157,19,Old - Historical,1998_2008
83105,2007-03-30,2007,UNKNOWN,Prince George,Elk,UNKNOWN,UNKNOWN,1,54.164878,-122.611237,19,Old - Historical,1998_2008
83126,2007-03-30,2007,UNKNOWN,Prince George,Elk,UNKNOWN,UNKNOWN,1,54.164878,-122.611237,19,Old - Historical,1998_2008
83131,2007-04-13,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.938631,-122.760053,19,Old - Historical,1998_2008
83132,2007-04-18,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.679991,-120.974368,19,Old - Historical,1998_2008
83146,2007-06-03,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.90835,-122.697651,19,Old - Historical,1998_2008
83147,2007-06-04,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.90856,-122.696009,19,Old - Historical,1998_2008
83148,2007-06-04,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.927496,-122.588346,19,Old - Historical,1998_2008
83140,2007-06-23,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,54.189602,-122.608048,19,Old - Historical,1998_2008
83143,2007-06-23,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.808212,-122.946877,19,Old - Historical,1998_2008
83144,2007-06-25,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.852057,-123.207615,19,Old - Historical,1998_2008
83141,2007-06-26,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.185342,-122.610471,19,Old - Historical,1998_2008
83145,2007-06-29,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Old - Historical,1998_2008
83149,2007-07-04,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.735704,-122.655857,19,Old - Historical,1998_2008
83162,2007-07-05,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.880246,-122.212066,19,Old - Historical,1998_2008
83150,2007-07-06,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.742882,-122.655901,19,Old - Historical,1998_2008
83158,2007-07-09,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.036833,-122.764235,19,Old - Historical,1998_2008
83151,2007-07-26,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.740193,-122.655892,19,Old - Historical,1998_2008
83163,2007-07-26,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.732027,-121.158367,19,Old - Historical,1998_2008
83164,2007-07-27,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.94363564,-122.5144095,19,Old - Historical,1998_2008
83169,2007-10-09,2007,UNKNOWN,Prince George,Bear,UNKNOWN,UNKNOWN,1,53.917715,-121.748729,19,Old - Historical,1998_2008
83170,2007-10-23,2007,UNKNOWN,Prince George,Deer,UNKNOWN,UNKNOWN,1,53.720066,-121.124314,19,Old - Historical,1998_2008
83178,2007-11-08,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.713504,-121.096685,19,Old - Historical,1998_2008
83179,2007-11-26,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.862214,-121.51476,19,Old - Historical,1998_2008
83173,2007-11-27,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.064683,-122.72243,19,Old - Historical,1998_2008
83189,2007-12-08,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.80081,-121.301158,19,Old - Historical,1998_2008
83190,2007-12-11,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.863708,-121.526343,19,Old - Historical,1998_2008
83183,2007-12-13,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,54.052336,-122.742911,19,Old - Historical,1998_2008
83191,2007-12-17,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.783092,-121.248589,19,Old - Historical,1998_2008
83192,2007-12-23,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.914739,-121.821141,19,Old - Historical,1998_2008
83193,2007-12-27,2007,UNKNOWN,Prince George,Moose,UNKNOWN,UNKNOWN,1,53.71131,-121.078296,19,Old - Historical,1998_2008
129551,2008-01-06,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.92037,-122.647898,19,Historical,2008_2018
129551,2008-01-06,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.92037,-122.647898,19,Historical,1998_2008
129552,2008-01-08,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.879617,-121.610955,19,Historical,2008_2018
129552,2008-01-08,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.879617,-121.610955,19,Historical,1998_2008
129547,2008-01-13,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.093041,-122.686034,19,Historical,2008_2018
129547,2008-01-13,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.093041,-122.686034,19,Historical,1998_2008
129553,2008-01-13,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.908438,-122.666653,19,Historical,2008_2018
129553,2008-01-13,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.908438,-122.666653,19,Historical,1998_2008
129550,2008-01-20,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.817568,-123.07108,19,Historical,2008_2018
129550,2008-01-20,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.817568,-123.07108,19,Historical,1998_2008
129548,2008-01-30,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.667022,-122.768696,19,Historical,2008_2018
129548,2008-01-30,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.667022,-122.768696,19,Historical,1998_2008
129558,2008-02-13,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.819056,-123.083561,19,Historical,2008_2018
129558,2008-02-13,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.819056,-123.083561,19,Historical,1998_2008
129559,2008-02-16,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.917533,-121.747395,19,Historical,2008_2018
129559,2008-02-16,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.917533,-121.747395,19,Historical,1998_2008
129560,2008-02-21,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.897125,-122.084902,19,Historical,2008_2018
129560,2008-02-21,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.897125,-122.084902,19,Historical,1998_2008
129561,2008-02-24,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.92037,-122.647898,19,Historical,2008_2018
129561,2008-02-24,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.92037,-122.647898,19,Historical,1998_2008
129563,2008-03-20,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,54.173644,-122.610173,19,Historical,2008_2018
129563,2008-03-20,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,54.173644,-122.610173,19,Historical,1998_2008
129564,2008-03-25,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.934497,-122.568005,19,Historical,2008_2018
129564,2008-03-25,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.934497,-122.568005,19,Historical,1998_2008
129562,2008-03-26,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.657524,-122.677348,19,Historical,2008_2018
129562,2008-03-26,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.657524,-122.677348,19,Historical,1998_2008
129566,2008-04-02,2008,UNKNOWN,PRINCE GEORGE,Elk,UNKNOWN,UNKNOWN,1,54.099835,-122.659048,19,Historical,2008_2018
129566,2008-04-02,2008,UNKNOWN,PRINCE GEORGE,Elk,UNKNOWN,UNKNOWN,1,54.099835,-122.659048,19,Historical,1998_2008
127358,2008-04-03,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,3,53.051536,-122.454799,18,Historical,2008_2018
127358,2008-04-03,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,3,53.051536,-122.454799,18,Historical,1998_2008
129568,2008-04-11,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,54.099958,-122.658445,19,Historical,2008_2018
129568,2008-04-11,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,54.099958,-122.658445,19,Historical,1998_2008
129569,2008-04-11,2008,UNKNOWN,PRINCE GEORGE,Elk,UNKNOWN,UNKNOWN,1,54.099958,-122.658445,19,Historical,2008_2018
129569,2008-04-11,2008,UNKNOWN,PRINCE GEORGE,Elk,UNKNOWN,UNKNOWN,1,54.099958,-122.658445,19,Historical,1998_2008
129565,2008-04-12,2008,UNKNOWN,PRINCE GEORGE,Beaver,UNKNOWN,UNKNOWN,1,53.84809,-122.701763,19,Historical,2008_2018
129565,2008-04-12,2008,UNKNOWN,PRINCE GEORGE,Beaver,UNKNOWN,UNKNOWN,1,53.84809,-122.701763,19,Historical,1998_2008
127359,2008-04-15,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.051536,-122.454799,18,Historical,2008_2018
127359,2008-04-15,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.051536,-122.454799,18,Historical,1998_2008
127360,2008-04-15,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.044034,-122.469968,18,Historical,2008_2018
127360,2008-04-15,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.044034,-122.469968,18,Historical,1998_2008
129572,2008-05-01,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.13868,-122.630545,19,Historical,2008_2018
129572,2008-05-01,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.13868,-122.630545,19,Historical,1998_2008
129573,2008-05-02,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.021884,-122.785276,19,Historical,2008_2018
129573,2008-05-02,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.021884,-122.785276,19,Historical,1998_2008
129570,2008-05-07,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.624758,-122.663522,19,Historical,2008_2018
129570,2008-05-07,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.624758,-122.663522,19,Historical,1998_2008
129574,2008-05-12,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.817541,-123.064091,19,Historical,2008_2018
129574,2008-05-12,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.817541,-123.064091,19,Historical,1998_2008
129575,2008-05-14,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.8684,-123.36935,19,Historical,2008_2018
129575,2008-05-14,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.8684,-123.36935,19,Historical,1998_2008
129576,2008-05-26,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Historical,2008_2018
129576,2008-05-26,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.907039,-122.679461,19,Historical,1998_2008
129571,2008-05-27,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.742882,-122.655901,19,Historical,2008_2018
129571,2008-05-27,2008,UNKNOWN,PRINCE GEORGE,Deer,UNKNOWN,UNKNOWN,1,53.742882,-122.655901,19,Historical,1998_2008
129577,2008-05-27,2008,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.905659,-121.905971,19,Historical,2008_2018
129577,2008-05-27,2008,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.905659,-121.905971,19,Historical,1998_2008
129578,2008-06-07,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.164978,-122.611188,19,Historical,2008_2018
129578,2008-06-07,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,54.164978,-122.611188,19,Historical,1998_2008
129585,2008-06-16,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.934497,-122.568005,19,Historical,2008_2018
129585,2008-06-16,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.934497,-122.568005,19,Historical,1998_2008
129582,2008-06-19,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.87003387,-122.7799441,19,Historical,2008_2018
129582,2008-06-19,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.87003387,-122.7799441,19,Historical,1998_2008
129583,2008-06-24,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Historical,2008_2018
129583,2008-06-24,2008,UNKNOWN,PRINCE GEORGE,Moose,UNKNOWN,UNKNOWN,1,53.91305556,-122.7452778,19,Historical,1998_2008
129586,2008-06-29,2008,UNKNOWN,PRINCE GEORGE,Bear,UNKNOWN,UNKNOWN,1,53.918751,-121.8616,19,Historical,2008_2018
