"FSA","location_name","Vulnerability_Communication_Kindergarten","Vulnerability_Emotional_Kindergarten","Vulnerability_Cognitive_Kindergarten","Vulnerability_Physical_Kindergarten","Vulnerability_Social_Kindergarten","Vulnerability_One_or_More_Areas_Kindergarten","Life_Expectancy_Total_All_Ages","PYLL_Smoking_Attributable_Deaths","PYLL_Drug_Induced_Deaths","PYLL_Alcohol_Related_Deaths","PYLL_Accidental_Falls","PYLL_Motor_Vehicle_Accidents","Infant_Mortality_Rate_1_Year","Low_Birth_Rate_1_Year","Asthma_Prevalence_5_54_Years","COPD_Prevalence_45_Years","Diabetes_Prevalence_1_Years","Heart_Failure_Prevalence_1_Years","Hypertension_Prevalence_20_Years","Asthma_Incidence_5_54_Years","COPD_Incidence_45_Years","Diabetes_Incidence_1_Years","Heart_Failure_Incidence_1_Years","Hypertension_Incidence_20_Years","General_Practitioners_Per_100000_Population","Specialists_Per_100000_Population","Supplementary_Practitioners_Per_100000_Population","Alcohol_Consumption_Per_Capita","Injury_Hospitalization_Count","All_Cause_Cancer_Incident_Cases","Depression_Incident_Counts_1_Years","Asthma_Incident_Counts_5_54_Years","COPD_Incident_Counts_45_Years","Hypertension_Incident_Counts_20_Years","Heart_Failure_Incident_Counts_1_Years","Diabetes_Incident_Counts_1_Years","total_gaming_grant_2022","avg_gaming_grant_2022","population","pop_density","mean_age","median_age","num_living_alone","avg_household_size","num_single_ppl","median_person_income","median_household_income","low_income_percent","gini_household","num_eng_speakers","num_indigenous","num_non_indigenous","avg_room_dwelling","excess_rent","num_non_immig","num_non_minority","num_non_1yr_mover","num_hs_edu","num_postsecond","num_employed","avg10yr_noiselvl2019","avg10yr_landsat_fsa2019","pm25_fsa_avg10yr_2020","avg3yr_landtemp_2021","avg2019_buil_dense_100m","avg2019_facility_richness","avg2019_prox.emp","avg2019_prox_health","avg2019_prox_park","avg2021_canbics_index","avg10yr_annual_precipitation","2020s_summer_tmean_change","2050s_summer_tmean_change","total_heat","pop_chng","median_age_chgn"
"V1Z","Kelowna",0.1,0.16,0.07,0.11,0.14,0.27,82.6,1.04,1.42,1,1.11,1.03,2,55,12.4,7.6,5.8,1.8,21.3,6.8,9.7,4.5,3,22.3,110,100,145,2.3,19494,5358,2396,1168,967,2280,738,899,3325058,36945.08889,612.966666666667,679.84,46.0142857142857,48.5428571428571,46.4285714285714,2.56785714285714,180.892857142857,45056,109120,6.92,0.31576,612.142857142857,37.6785714285714,626.428571428571,7.65,14.5,571.071428571429,614.821428571429,581.785714285714,486.071428571429,233.214285714286,329.821428571429,59.058,0.327,7.075,29.33,0.098,0,0.011,0.001,0.026,0.23,32.33375,0.9,3,210,138023,-0.399999999999999
"V2A","Penticton",0.13,0.19,0.07,0.15,0.15,0.32,81.6,1.24,1.53,1.6,0.61,1.49,4,57,12.8,7.9,6.8,2,22.4,5.8,10.7,5.1,3.3,19.1,154,154,156,2.6,6718,1544,585,209,286,491,234,251,1906310,24130.50633,571.816901408451,2187.43943661972,49.6214285714286,52.6628571428571,98.3571428571428,2.16285714285714,230,39163.6363636364,75396.9696969697,11.6787878787879,0.290863636363636,527.357142857143,45.5,511.285714285714,6.21571428571429,36.1345454545455,484.357142857143,517.285714285714,471.5,402.857142857143,166.571428571429,249.357142857143,59.058,0.265,6.593,29.861,0.134,0.001,0.014,0.011,0.042,2.22,30.7604166666667,0.9,3,210,16505,-0.100000000000001
"V2B","Kamloops",0.1,0.16,0.1,0.12,0.13,0.28,80.7,1.23,1.04,1.19,1.7,2.11,3,58,14.1,9.3,7.6,2.3,23.1,6.7,11.8,5.6,3.4,20,106,110,114,1.8,13470,3275,1313,673,628,1139,414,632,1201660,19699.34426,659.53125,2426.6609375,43.1921875,43.596875,77.8125,2.3734375,259.140625,39714.2857142857,79853.9682539682,11.5111111111111,0.267777777777778,613.671875,89.296875,540,6.4265625,26.935593220339,570.3125,574.6875,543.4375,428.359375,184.21875,297.96875,59.3745,0.292,7.183,29.157,0.151,0.001,0.012,0.01,0.047,1.478,29.9666666666667,0.9,3,210,56319,-2.6
"V2C","Kamloops",0.1,0.16,0.1,0.12,0.13,0.28,80.7,1.23,1.04,1.19,1.7,2.11,3,58,14.1,9.3,7.6,2.3,23.1,6.7,11.8,5.6,3.4,20,106,110,114,1.8,13470,3275,1313,673,628,1139,414,632,1201660,19699.34426,699.652173913043,1641.10217391304,43.6152173913043,43.8369565217391,97.5,2.29347826086957,271.739130434783,44900,93179.5454545455,8.28409090909091,0.303340909090909,637.934782608696,55.5434782608696,613.586956521739,6.40869565217391,23.5153846153846,578.478260869565,605.434782608696,565.869565217391,507.717391304348,241.630434782609,347.065217391304,59.2115,0.25,7.182,30.534,0.159,0.005,0.022,0.052,0.072,1.742,31.2020833333333,0.9,3,210,56319,-2.6
"V2E","Kamloops",0.1,0.16,0.1,0.12,0.13,0.28,80.7,1.23,1.04,1.19,1.7,2.11,3,58,14.1,9.3,7.6,2.3,23.1,6.7,11.8,5.6,3.4,20,106,110,114,1.8,13470,3275,1313,673,628,1139,414,632,2334407,31978.17808,745.4,2762.98666666667,37.9066666666667,36.9733333333333,62,2.64,252,48606.6666666667,109766.666666667,7.47857142857143,0.2798,691.666666666667,61,670.333333333333,7.23333333333333,23.7833333333333,624.333333333333,633.666666666667,607.666666666667,537.333333333333,287.666666666667,394.333333333333,59.4715,0.271,6.896,28.937,0.141,0.001,0.01,0.003,0.034,2.742,33.3266666666667,0.9,3,210,56319,-2.6
"V2G","Williams Lake",0.18,0.24,0.18,0.23,0.25,0.42,79.6,1.35,0.59,1.58,0.27,3,7,62,12.8,7.2,7.8,2.2,24.1,6.8,10.4,5,5.3,21.6,123,26,108,1.7,3922,678,273,162,128,261,130,128,810022,20250.55,380.708333333333,627.991666666667,41.8425,42.685,57.625,2.3775,161.375,41956.7567567568,84143.2432432432,10.8918918918919,0.281216216216216,430,110.375,340.5,6.51,10.230303030303,412.75,427.25,391,279.375,117.125,212.125,59.058,0.307,7.588,25.678,0.1,0.001,0.005,0.004,0.03,0.072,41.03525,0.9,2.9,211,6303,-2.2
"V2H","Kamloops",0.1,0.16,0.1,0.12,0.13,0.28,80.7,1.23,1.04,1.19,1.7,2.11,3,58,14.1,9.3,7.6,2.3,23.1,6.7,11.8,5.6,3.4,20,106,110,114,1.8,13470,3275,1313,673,628,1139,414,632,2334407,31978.17808,469.090909090909,873.636363636364,40.59,42.96,47.5,2.38888888888889,136,49666.6666666667,111500,4.3,0.283166666666667,475,88.125,539.375,6.9375,0,578.75,604.375,540.625,468.75,202.5,296.25,59.058,0.285,7.039,30.026,0.089,0,0.007,0.002,0.02,0.172,31.22625,0.9,3,210,56319,-2.6
"V2J","Batnuni Lake",0.14,0.21,0.17,0.21,0.18,0.38,79.3,1.31,1.27,1.89,2.97,1.67,4,62,11.9,10.6,8.6,2.8,25.8,6,14,8.2,4.1,21.7,110,25,59,1.6,4028,697,212,127,157,266,101,192,554607,14220.69231,386.4,335.077192982456,44.2714285714286,47.0081632653061,64.8979591836735,2.28163265306122,163.367346938775,38327.2727272727,76784.0909090909,12.8022727272727,0.292613636363636,454.795918367347,64.4897959183673,396.020408163265,6.52448979591837,10.3026315789474,430.714285714286,447.040816326531,420.204081632653,289.69387755102,115.714285714286,191.530612244898,59.058,0.375,9.736,23.359,0.078,0,0.003,0.003,0.033,1.123,45.5436666666667,0.9,2.9,211,3980,6.6
"V2K","Prince George",0.12,0.16,0.11,0.17,0.16,0.3,79.8,1.41,1.16,1.6,0.7,2.09,5,59,13.5,6.9,8.5,2.7,25.3,6.5,9.7,6.4,4.8,23.2,120,92,81,1.7,11770,2164,1235,561,374,965,383,544,3075304,36610.7619,641.75,572.063888888889,40.0972222222222,40.9333333333333,58.4722222222222,2.525,191.388888888889,50402.9411764706,108220.588235294,6.97741935483871,0.273058823529412,601.527777777778,83.1944444444444,544.444444444444,7.175,12.58,590.138888888889,607.638888888889,554.722222222222,402.361111111111,196.944444444444,314.861111111111,59.555,0.379,9.013,23.711,0.075,0,0.004,0.001,0.05,0.008,49.53675,0.8,2.8,211,32737,0.5
"V2L","Prince George",0.12,0.16,0.11,0.17,0.16,0.3,79.8,1.41,1.16,1.6,0.7,2.09,5,59,13.5,6.9,8.5,2.7,25.3,6.5,9.7,6.4,4.8,23.2,120,92,81,1.7,11770,2164,1235,561,374,965,383,544,3075304,36610.7619,456.72,2179.044,42.792,42.608,87,2.12,236.6,38108.3333333333,68712.5,15.65,0.284708333333333,418.8,101.4,324.6,5.92,26.3363636363636,380.2,387.8,352.2,277.6,109,185,59.94,0.244,9.125,26.792,0.175,0.002,0.029,0.031,0.129,0.703,51.2313333333333,0.8,2.8,211,32737,0.5
"V2M","Prince George",0.12,0.16,0.11,0.17,0.16,0.3,79.8,1.41,1.16,1.6,0.7,2.09,5,59,13.5,6.9,8.5,2.7,25.3,6.5,9.7,6.4,4.8,23.2,120,92,81,1.7,11770,2164,1235,561,374,965,383,544,3075304,36610.7619,511.5,2519.70227272727,39.1568181818182,37.3727272727273,72.1590909090909,2.28181818181818,220.681818181818,43736.3636363636,83231.8181818182,10.4727272727273,0.276454545454545,475.113636363636,80.6818181818182,420.568181818182,6.52272727272727,19.6756097560976,421.477272727273,426.931818181818,406.136363636364,341.363636363636,153.068181818182,258.636363636364,59.058,0.32,9.12,27.084,0.14,0,0.018,0.015,0.146,2.062,50.5785833333333,0.8,2.8,211,32737,0.5
"V2N","Prince George",0.12,0.16,0.11,0.17,0.16,0.3,79.8,1.41,1.16,1.6,0.7,2.09,5,59,13.5,6.9,8.5,2.7,25.3,6.5,9.7,6.4,4.8,23.2,120,92,81,1.7,11770,2164,1235,561,374,965,383,544,1759085,32575.64815,654.510638297872,1279.04893617021,40.1723404255319,40.5191489361702,58.7234042553192,2.52127659574468,204.893617021277,48746.6666666667,105300,6.33953488372093,0.271333333333333,615.31914893617,78.7234042553192,569.042553191489,7.26382978723404,9.04736842105263,570.212765957447,571.595744680851,572.127659574468,438.191489361702,217.553191489362,332.659574468085,59.289,0.329,9.083,26.19,0.111,0,0.01,0.004,0.091,0.978,50.61675,0.8,2.8,211,32737,0.5
"V2P","Chilliwack",0.13,0.19,0.11,0.17,0.17,0.34,81,1.28,1.22,1.01,1.05,1.07,5,51,12.9,7.4,9.1,2.5,24.2,5.7,8.2,7.6,4.2,24.4,108,46,83,1.5,8782,2549,1008,486,359,1097,421,632,1153030,23531.22449,566.014084507042,2636.39154929577,42.1602941176471,42.3323529411765,80.8823529411765,2.51470588235294,234.852941176471,37076.9230769231,77906.1538461538,13.8261538461538,0.276307692307692,553.382352941176,64.264705882353,513.382352941176,6.29411764705882,27.6095238095238,488.823529411765,510.220588235294,488.014705882353,362.794117647059,141.397058823529,265.588235294118,60.2195,0.37,5.675,29.393,0.172,0.001,0.019,0.013,0.103,1.345,153.758583333333,0.9,2.9,12,56528,3.7
"V2R","Chilliwack",0.13,0.19,0.11,0.17,0.17,0.34,81,1.28,1.22,1.01,1.05,1.07,5,51,12.9,7.4,9.1,2.5,24.2,5.7,8.2,7.6,4.2,24.4,108,46,83,1.5,8782,2549,1008,486,359,1097,421,632,1153030,23531.22449,727.402597402598,1671.15194805195,42.8810810810811,43.927027027027,65.8108108108108,2.68918918918919,224.256756756757,42381.5384615385,98103.0769230769,7.87846153846154,0.278707692307692,712.364864864865,57.972972972973,695.810810810811,7.00945945945946,22.3490196078431,641.959459459459,672.432432432432,639.797297297297,515.27027027027,221.891891891892,351.486486486486,59.923,0.363,5.614,28.093,0.153,0.002,0.011,0.004,0.056,1.359,153.356833333333,0.9,2.9,12,56528,3.7
"V2S","Abbotsford",0.19,0.15,0.09,0.16,0.16,0.34,82.7,1,1.16,0.69,1.31,1.05,3,64,16.9,6.1,10.7,2.5,27.3,8.2,7.4,8.7,4.1,28.2,86,70,96,1.1,14008,3118,1783,1026,451,1659,574,993,1061700,28694.59459,658.916666666667,3916.69861111111,42.0295774647887,41.856338028169,90.4225352112676,2.56478873239437,257.464788732394,39374.6478873239,86518.3098591549,10.5380281690141,0.272084507042254,604.859154929577,41.056338028169,613.661971830986,6.23521126760563,24.7786885245902,499.788732394366,494.647887323944,543.169014084507,444.859154929577,198.380281690141,323.661971830986,59.975,0.353,5.928,28.776,0.158,0.006,0.029,0.012,0.041,2.077,150.873166666667,0.9,2.8,12,83141,2.7
"V2T","Abbotsford",0.19,0.15,0.09,0.16,0.16,0.34,82.7,1,1.16,0.69,1.31,1.05,3,64,16.9,6.1,10.7,2.5,27.3,8.2,7.4,8.7,4.1,28.2,86,70,96,1.1,14008,3118,1783,1026,451,1659,574,993,1061700,28694.59459,694.287356321839,4727.96091954023,40.9183908045977,40.1080459770115,52.4137931034483,3.27816091954023,239.942528735632,34211.6279069767,94197.6744186047,8.99036144578313,0.256011627906977,582.586206896552,20.0574712643678,653.045977011494,6.14827586206897,22.6130952380952,368.045977011494,262.241379310345,563.793103448276,410.977011494253,156.034482758621,319.310344827586,59.975,0.309,5.776,30.132,0.18,0.006,0.035,0.01,0.052,2.683,148.153,0.9,2.8,12,83141,2.7
"V2V","Mission",0.11,0.18,0.09,0.13,0.16,0.31,81.1,1.16,1.38,0.82,1.25,0.93,2,51,14.3,7.4,9,2.2,25.5,6.3,8.3,5.8,3.9,19.6,88,44,112,1.4,10616,2243,1102,556,331,852,338,495,1650688,22612.16438,593.571428571429,2222.85555555556,40.3730158730159,40.9269841269841,44.2063492063492,2.84126984126984,203.253968253968,40168.253968254,96534.9206349206,9.10793650793651,0.272793650793651,544.761904761905,50.4761904761905,521.825396825397,7.00634920634921,17.3125,476.269841269841,471.904761904762,506.507936507937,367.539682539683,168.571428571429,281.428571428571,59.9345,0.402,5.705,27.803,0.116,0.001,0.014,0.016,0.026,0.232,156.520333333333,0.9,2.8,12,24178,2.1
"V2W","Maple Ridge",0.11,0.18,0.09,0.13,0.16,0.31,81.1,1.16,1.38,0.82,1.25,0.93,2,51,14.3,7.4,9,2.2,25.5,6.3,8.3,5.8,3.9,19.6,88,44,112,1.4,10616,2243,1102,556,331,852,338,495,1633890,30828.11321,1037.29166666667,1412,40.5304347826087,42.5565217391304,45.4347826086956,3,302.608695652174,46509.0909090909,124454.545454545,6.47272727272727,0.285636363636364,1010.21739130435,51.0869565217391,1018.26086956522,7.51739130434783,17.7190476190476,822.826086956522,840,923.478260869565,735.217391304348,383.913043478261,567.826086956522,60.39,0.42,5.716,25.854,0.124,0,0.009,0.003,0.029,0.345,154.995916666667,0.9,2.8,12,56413,2.3
"V2X","Maple Ridge",0.11,0.18,0.09,0.13,0.16,0.31,81.1,1.16,1.38,0.82,1.25,0.93,2,51,14.3,7.4,9,2.2,25.5,6.3,8.3,5.8,3.9,19.6,88,44,112,1.4,10616,2243,1102,556,331,852,338,495,1436095,31219.45652,616.837209302326,3045.43488372093,42.1162790697674,43.0476744186047,66.6279069767442,2.66046511627907,222.325581395349,44031.3253012048,102328.915662651,7.54268292682927,0.264807228915663,564.593023255814,30.0581395348837,573.081395348837,6.43837209302326,16.4052631578947,461.162790697674,472.96511627907,529.593023255814,426.569767441861,198.837209302326,309.709302325581,60.756,0.353,5.889,29.192,0.174,0.001,0.032,0.027,0.044,1.264,152.058666666667,0.9,2.8,12,56413,2.3
"V2Y","Langley",0.12,0.15,0.07,0.12,0.14,0.28,82,1.04,0.95,0.8,0.53,0.84,5,49,14.3,6.2,8.5,2.3,24.2,6.4,6.5,6.3,3.3,21,85,58,125,1.6,12128,3420,1373,814,402,1383,454,785,2163870,33810.46875,1420.68571428571,3244.24571428571,38.4371428571429,39.0857142857143,105.428571428571,2.90285714285714,420,45131.4285714286,110600,7.16,0.278857142857143,1307.14285714286,41.4285714285714,1345.85714285714,6.38857142857143,27.7433333333333,906.857142857143,800.571428571429,1133.71428571429,970.285714285714,555,741.142857142857,60.212,0.358,5.789,28.524,0.16,0.002,0.035,0.01,0.06,4.223,147.884166666667,0.9,2.8,12,98395,3.6
"V2Z","Langley",0.12,0.15,0.07,0.12,0.14,0.28,82,1.04,0.95,0.8,0.53,0.84,5,49,14.3,6.2,8.5,2.3,24.2,6.4,6.5,6.3,3.3,21,85,58,125,1.6,12128,3420,1373,814,402,1383,454,785,1437771,27127.75472,574.733333333333,526.583333333333,46.3266666666667,49.7366666666667,45.5,2.78666666666667,182.166666666667,43760,110660,7.61379310344828,0.357366666666667,538.333333333333,26,538,7.64,15.7708333333333,470.5,483.833333333333,506.333333333333,398.5,159,272,59.915,0.499,5.502,25.253,0.059,0,0.009,0.002,0.019,0.567,141.518,0.9,2.8,12,98395,3.6
"V3A","Langley City",0.12,0.15,0.07,0.12,0.14,0.28,82,1.04,0.95,0.8,0.53,0.84,5,49,14.3,6.2,8.5,2.3,24.2,6.4,6.5,6.3,3.3,21,85,58,125,1.6,12128,3420,1373,814,402,1383,454,785,1891520,37088.62745,668.209677419355,3858.55806451613,42.6209677419355,43.408064516129,85.8064516129032,2.59838709677419,241.532258064516,44193.5483870968,100067.741935484,8.79193548387097,0.265725806451613,613.629032258065,33.8709677419355,615.08064516129,6.49838709677419,19.396,516.451612903226,526.451612903226,567.903225806452,452.016129032258,210.322580645161,328.467741935484,59.452,0.359,5.692,28.613,0.164,0.002,0.031,0.008,0.041,2.465,142.0285,0.9,2.8,12,98395,3.6
"V3B","Port Coquitlam",0.14,0.16,0.08,0.11,0.14,0.31,84,0.76,0.66,0.47,0.74,0.61,3,55,11.1,5.4,8.2,1.6,22.5,5.5,6.2,6,2.6,19.1,72,23,119,1.2,17486,4439,1993,1142,564,2000,507,1202,625060,22323.57143,824.56,5380.21733333333,41.3853333333333,42.5466666666667,75.2,2.812,283.066666666667,41757.3333333333,105229.333333333,8.96,0.282106666666667,732.666666666667,17,791.666666666667,6.2,20.9797101449275,435.866666666667,401.733333333333,711.333333333333,599.666666666667,325.8,406.533333333333,59.392,0.336,5.632,29.174,0.192,0.002,0.043,0.024,0.038,3.313,153.070666666667,0.9,2.8,198,133737,2.1
"V3C","Port Coquitlam",0.14,0.16,0.08,0.11,0.14,0.31,84,0.76,0.66,0.47,0.74,0.61,3,55,11.1,5.4,8.2,1.6,22.5,5.5,6.2,6,2.6,19.1,72,23,119,1.2,17486,4439,1993,1142,564,2000,507,1202,880570,19142.82609,670.7,3616.605,42.7508474576271,44.664406779661,60.2542372881356,2.73728813559322,234.576271186441,46028.5714285714,115126.785714286,6.63571428571429,0.283785714285714,604.322033898305,18.3898305084746,641.864406779661,6.82372881355932,19.24,415.338983050847,399.06779661017,597.796610169491,492.372881355932,263.474576271186,347.203389830508,59.954,0.313,5.71,29.364,0.186,0.001,0.049,0.011,0.048,3.29,149.08775,0.9,2.8,198,133737,2.1
"V3E","Coquitlam",0.14,0.16,0.08,0.11,0.14,0.31,84,0.76,0.66,0.47,0.74,0.61,3,55,11.1,5.4,8.2,1.6,22.5,5.5,6.2,6,2.6,19.1,72,23,119,1.2,17486,4439,1993,1142,564,2000,507,1202,625060,22323.57143,905.4,3444.62,40.9,43.57,42.4,3.038,263.8,40225,113735.416666667,9.64791666666667,0.324708333333333,803.7,14.9,892.5,7.126,21.8720930232558,428.6,361.9,783.7,673.1,391.8,447.7,57.867,0.335,5.397,28.219,0.205,0.001,0.032,0.014,0.051,2.752,158.83175,0.9,2.8,198,133737,2.1
"V3G","Abbotsford",0.19,0.15,0.09,0.16,0.16,0.34,82.7,1,1.16,0.69,1.31,1.05,3,64,16.9,6.1,10.7,2.5,27.3,8.2,7.4,8.7,4.1,28.2,86,70,96,1.1,14008,3118,1783,1026,451,1659,574,993,1405195,27022.98077,718.511627906977,1738.02790697674,38.7581395348837,39.3441860465116,37.4418604651163,3.08372093023256,196.860465116279,46952.380952381,124107.142857143,5.08333333333333,0.281595238095238,668.488372093023,36.2790697674419,671.162790697674,7.84651162790698,11.3833333333333,566.744186046512,553.604651162791,625.116279069767,491.627906976744,238.139534883721,374.767441860465,59.6915,0.437,5.872,27.036,0.1,0.001,0.008,0.003,0.033,0.816,153.71625,0.9,2.8,12,83141,2.7
"V3H","Coquitlam",0.14,0.16,0.08,0.11,0.14,0.31,84,0.76,0.66,0.47,0.74,0.61,3,55,11.1,5.4,8.2,1.6,22.5,5.5,6.2,6,2.6,19.1,72,23,119,1.2,17486,4439,1993,1142,564,2000,507,1202,880570,19142.82609,880.425531914894,2728.14680851064,41.1,43.3,88.6363636363636,2.74090909090909,305.340909090909,50361.9047619048,126726.19047619,6.83170731707317,0.320761904761905,846.136363636364,24.7727272727273,895.113636363636,6.83181818181818,19.305,580.113636363636,598.068181818182,788.295454545455,708.181818181818,419.431818181818,490.340909090909,60.273,0.358,5.523,27.156,0.155,0.004,0.04,0.022,0.038,4.04,153.1045,0.9,2.8,198,133737,2.1
"V3J","Burnaby",0.14,0.16,0.08,0.11,0.14,0.31,84,0.76,0.66,0.47,0.74,0.61,3,55,11.1,5.4,8.2,1.6,22.5,5.5,6.2,6,2.6,19.1,72,23,119,1.2,17486,4439,1993,1142,564,2000,507,1202,880570,19142.82609,787.844827586207,5687.16551724138,41.7551724137931,42.6413793103448,98.103448275862,2.65,303.534482758621,41371.9298245614,99192.9824561404,10.680701754386,0.315035087719298,699.137931034483,14.9137931034483,761.293103448276,6.1448275862069,26.4545454545455,404.48275862069,366.551724137931,654.310344827586,600.431034482758,330.689655172414,407.931034482759,57.664,0.36,5.511,28.824,0.171,0.002,0.053,0.01,0.036,2.839,150.591583333333,0.9,2.8,198,133737,2.1
"V3K","Coquitlam",0.14,0.16,0.08,0.11,0.14,0.31,84,0.76,0.66,0.47,0.74,0.61,3,55,11.1,5.4,8.2,1.6,22.5,5.5,6.2,6,2.6,19.1,72,23,119,1.2,17486,4439,1993,1142,564,2000,507,1202,880570,19142.82609,645.489361702128,3855.58510638298,42.2369565217391,42.895652173913,63.5869565217391,2.72608695652174,244.673913043478,41528.8888888889,100306.666666667,9.50444444444444,0.301555555555556,583.478260869565,14.6739130434783,629.782608695652,6.25869565217391,26.3395348837209,356.086956521739,299.673913043478,562.391304347826,480.326086956522,261.521739130435,338.04347826087,59.996,0.32,5.712,29.762,0.17,0.001,0.061,0.013,0.027,1.965,146.349916666667,0.9,2.8,198,133737,2.1
"V3L","New Westminster",0.17,0.14,0.09,0.12,0.17,0.33,84.5,0.78,0.56,0.51,0.83,0.36,3,63,10.3,5.3,9.3,1.8,22.8,5.2,6,7,2.9,19.1,83,62,127,0.8,15718,4977,2076,1076,617,2102,689,1406,2211820,55295.5,816.325,6769.75,42.69,43.275,124.625,2.4575,314.375,46575,101880,8.07,0.299325,708.75,26.875,761.25,5.7,26.6972972972973,497.75,466.125,668.5,605.5,360.125,438.25,61.842,0.322,5.795,29.22,0.18,0.005,0.086,0.057,0.044,3.597,142.916666666667,0.9,2.8,198,43484,-0.5
"V3M","New Westminster",0.15,0.13,0.07,0.1,0.12,0.3,81.9,1.21,1.21,0.87,1.38,0.8,4,65,11.7,7.3,9.1,2.1,23.4,5.5,9,6,3.1,20.9,111,331,135,1.1,7708,1592,741,340,273,701,215,379,581300,18751.6129,904.732142857143,9561.69285714286,41.5571428571429,41.0214285714286,151.517857142857,2.35178571428571,359.821428571429,42065.4545454545,85030.9090909091,11.3709090909091,0.293672727272727,813.660714285714,25.0892857142857,865.714285714286,4.7125,32.94,478.214285714286,429.732142857143,744.732142857143,686.428571428571,391.785714285714,497.589285714286,62.446,0.273,5.875,29.646,0.197,0.006,0.073,0.029,0.038,4.807,136.471166666667,0.9,2.8,198,43484,-0.5
"V3N","Burnaby",0.17,0.14,0.09,0.12,0.17,0.33,84.5,0.78,0.56,0.51,0.83,0.36,3,63,10.3,5.3,9.3,1.8,22.8,5.2,6,7,2.9,19.1,83,62,127,0.8,15718,4977,2076,1076,617,2102,689,1406,2211820,55295.5,897.086956521739,7245.73913043478,41.7282608695652,41.6326086956522,99.8913043478261,2.75869565217391,336.413043478261,37973.9130434783,91152.1739130435,12.2630434782609,0.299760869565217,782.282608695652,11.9565217391304,864.565217391304,5.13913043478261,26.4586956521739,341.195652173913,234.347826086957,756.630434782609,649.45652173913,372.065217391304,444.45652173913,61.07,0.32,5.708,28.887,0.176,0.003,0.071,0.018,0.052,4.522,143.542833333333,0.9,2.7,198,119575,1.4
"V3R","Surrey",0.18,0.16,0.12,0.16,0.18,0.35,82.9,0.96,1.15,0.76,1.17,0.84,4,72,14.3,5.2,12.4,2.2,27.6,7.6,6.3,10.4,3.4,27.7,59,44,65,0.7,27880,6925,4362,2977,1014,4845,1158,3455,619526,26935.91304,817.938271604938,5438.19259259259,40.241975308642,39.7493827160494,62.5925925925926,3.05061728395062,311.604938271605,35923.4567901235,93133.3333333333,10.1679012345679,0.26283950617284,733.641975308642,19.8148148148148,790.617283950617,5.57037037037037,21.4746835443038,353.950617283951,247.160493827161,699.62962962963,551.234567901235,267.407407407407,404.074074074074,59.723,0.338,5.661,28.22,0.17,0.002,0.061,0.021,0.098,3.721,141.663583333333,0.9,2.8,198,133737,2.1
"V3S","Surrey",0.18,0.16,0.12,0.16,0.18,0.35,82.9,0.96,1.15,0.76,1.17,0.84,4,72,14.3,5.2,12.4,2.2,27.6,7.6,6.3,10.4,3.4,27.7,59,44,65,0.7,27880,6925,4362,2977,1014,4845,1158,3455,509530,25476.5,865.096,4201.416,39.1328,39.232,42.72,3.3064,276.56,41564.5161290323,117538.709677419,5.94576271186441,0.261524193548387,781.12,18.56,839.08,6.8384,16.9252252252252,478.12,312.68,744.28,579.28,281.52,441.32,59.833,0.336,5.695,29.285,0.195,0.001,0.049,0.007,0.089,2.931,135.703666666667,0.9,2.8,12,338432,3.1
"V3T","Surrey",0.18,0.16,0.12,0.16,0.18,0.35,82.9,0.96,1.15,0.76,1.17,0.84,4,72,14.3,5.2,12.4,2.2,27.6,7.6,6.3,10.4,3.4,27.7,59,44,65,0.7,27880,6925,4362,2977,1014,4845,1158,3455,619526,26935.91304,946.571428571429,8633.00952380952,38.4261904761905,36.052380952381,138.452380952381,2.80238095238095,424.52380952381,34280.9523809524,81526.1904761905,13.0785714285714,0.270904761904762,845.357142857143,29.7619047619048,900.238095238095,4.77380952380952,29.6634146341463,371.904761904762,258.809523809524,740.119047619048,676.190476190476,352.023809523809,510.595238095238,61.712,0.297,5.675,28.382,0.172,0.004,0.079,0.023,0.073,6.187,139.903666666667,0.9,2.8,198,338432,3.1
"V3V","Surrey",0.18,0.16,0.12,0.16,0.18,0.35,82.9,0.96,1.15,0.76,1.17,0.84,4,72,14.3,5.2,12.4,2.2,27.6,7.6,6.3,10.4,3.4,27.7,59,44,65,0.7,27880,6925,4362,2977,1014,4845,1158,3455,773080,30923.2,755.439393939394,4734.11515151515,38.1742424242424,35.3666666666667,31.2878787878788,3.62424242424242,294.69696969697,32806.1538461538,100876.923076923,7.58923076923077,0.256138461538462,651.742424242424,11.3636363636364,725.909090909091,5.79242424242424,17.6769230769231,288.030303030303,124.166666666667,626.212121212121,469.166666666667,195.757575757576,378.484848484848,58.91,0.328,5.731,28.44,0.165,0.001,0.065,0.012,0.07,2.892,137.327916666667,0.9,2.8,198,338432,3.1
